applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,approved
221,28,M,White,25000,731,0.263,211,0.0262039808823449,undergrad,STEM,51000.0,0.01854545454545453,-0.29590231604268424,1
222,25,F,Black,21000,507,0.242,121,0.0259552783224867,undergrad,Business,19000.0,-0.778,-1.0894633398698403,1
223,29,F,Asian,20000,542,0.318,76,0.0206891202622854,graduate,Business,49000.0,-0.7587272727272727,-1.0069967158746975,1
224,20,F,Other,1500,719,0.201,40,0.0254350988875314,undergrad,Business,29000.0,-0.042090909090909095,-0.34731209574128585,1
225,31,M,Asian,21000,756,0.191,135,0.0452137813055003,graduate,STEM,49000.0,0.3794545454545454,-0.16311083021145822,1
226,20,F,Other,4500,598,0.389,135,0.0452137813055003,undergrad,Arts,10000.0,-1.0400909090909092,-1.5826562847569128,0
227,28,F,Other,34000,544,0.342,58,0.0620081260025002,undergrad,STEM,13000.0,-0.6654545454545455,-1.409552057484548,0
228,20,M,White,21000,488,0.268,37,0.0626858966647204,graduate,STEM,63000.0,-0.749090909090909,-1.5013216690675537,0
229,24,M,White,39000,734,0.262,135,0.0452137813055003,graduate,Business,86000.0,0.16545454545454547,-0.37711083021145814,1
230,24,M,Asian,47000,850,0.387,232,0.0830288146298239,graduate,Business,50000.0,0.3852727272727273,-0.6110730482851594,1
231,25,F,Asian,13000,555,0.325,96,0.0598803195385864,graduate,Arts,16000.0,-0.8674545454545455,-1.5860183799175822,0
232,21,F,Asian,10000,773,0.128,135,0.0452137813055003,graduate,Arts,23000.0,0.30127272727272725,-0.24129264839327635,1
233,25,F,White,18000,520,0.248,62,0.0725423339255437,undergrad,STEM,8000.0,-0.6607272727272726,-1.531235279833797,0
234,24,M,White,21000,596,0.3,249,0.0569469352230698,graduate,Arts,67000.0,-0.7203636363636363,-1.403726859040474,0
235,24,F,White,25000,850,0.298,176,0.0917996782519139,undergrad,Business,17000.0,0.3812727272727273,-0.7203234117502394,1
236,20,F,Black,44000,764,0.057,96,0.0598803195385864,graduate,Arts,35000.0,0.6145454545454546,-0.10401837991758212,1
237,22,M,White,5000,710,0.207,25,0.0454556038190779,undergrad,Arts,30000.0,-0.26581818181818184,-0.8112854276471166,1
238,24,F,White,18000,345,0.277,96,0.0598803195385864,graduate,Arts,35000.0,-1.5050909090909093,-2.223654743553946,0
239,31,F,Other,33000,410,0.256,133,0.0638152484183391,graduate,Business,70000.0,-1.0367272727272727,-1.802510253747342,0
240,20,F,White,6500,451,0.208,25,0.0454556038190779,undergrad,Arts,44000.0,-1.3006363636363638,-1.8461036094652985,0
241,26,M,White,27000,544,0.255,57,0.029903287943721,graduate,Law,33000.0,-0.08345454545454545,-0.44229400077919745,1
242,26,F,White,16000,476,0.17,96,0.0598803195385864,undergrad,Arts,24000.0,-0.9767272727272727,-1.6952911071903094,0
243,20,F,White,8000,627,0.2,195,0.0088945731217383,undergrad,Arts,22000.0,-0.5356363636363637,-0.6423712410972233,1
244,19,F,White,2000,749,0.194,221,0.1540184298977672,undergrad,Business,27000.0,0.08399999999999998,-1.7642211587732064,0
245,22,F,White,3000,763,0.071,135,0.0452137813055003,undergrad,STEM,24000.0,0.4869090909090909,-0.0556562847569127,1
246,19,F,White,2500,630,0.164,59,0.3317741726742946,undergrad,Arts,23000.0,-0.4857272727272727,-4.4670173448188075,0
247,25,F,White,30000,850,0.056,125,0.076007198487916,undergrad,Arts,58000.0,0.5952727272727274,-0.3168136545822646,1
248,20,M,White,19000,673,0.106,76,0.0206891202622854,graduate,Arts,29000.0,0.03563636363636366,-0.21263307951106114,1
249,23,F,White,5500,604,0.115,23,0.3748923690837981,undergrad,Arts,53000.0,-0.5642727272727273,-5.062981156278304,0
250,27,M,White,14000,807,0.04,76,0.0206891202622854,undergrad,STEM,39000.0,0.774909090909091,0.5266396477616662,1
251,23,M,Other,5500,716,0.256,49,0.0624837147088386,undergrad,STEM,18000.0,-0.03900000000000001,-0.7888045765060633,1
252,20,F,White,50000,850,0.368,96,0.0598803195385864,graduate,Arts,15000.0,0.3412727272727273,-0.37729110719030945,1
253,28,M,Black,19000,702,0.293,28,0.0368022693879733,undergrad,STEM,21000.0,-0.08290909090909088,-0.5245363235647704,1
254,22,M,White,5500,850,0.171,135,0.0452137813055003,undergrad,STEM,68000.0,0.5182727272727272,-0.024292648393276384,1
255,28,F,Black,22000,578,0.192,96,0.0598803195385864,undergrad,Business,46000.0,-0.5138181818181818,-1.2323820162812185,1
256,20,F,Other,5500,549,0.148,229,0.0845744546441171,undergrad,STEM,12000.0,-0.4302727272727272,-1.4451661830021323,0
257,33,F,White,28000,850,0.224,52,0.1327523860859543,undergrad,Arts,15000.0,0.3472727272727273,-1.2457559057587244,0
258,20,F,White,7000,582,0.059,1,0.0633813776097611,undergrad,STEM,118000.0,-0.22327272727272734,-0.9838492585898606,1
259,31,M,White,21000,521,0.089,244,0.0401675232474372,graduate,Arts,15000.0,-0.4710909090909091,-0.9531011880601555,1
260,24,M,Other,20000,612,0.168,135,0.0452137813055003,graduate,Arts,31000.0,-0.3041818181818182,-0.8467471938478218,1
261,21,F,White,8000,797,0.165,59,0.3317741726742946,undergrad,Arts,41000.0,0.052545454545454506,-3.9287446175460805,0
262,26,M,White,34000,511,0.288,214,0.0167450279130436,undergrad,STEM,32000.0,-0.6774545454545455,-0.8783948804110687,1
263,20,F,White,4000,628,0.292,15,0.058549574873081,undergrad,Arts,23000.0,-0.7399999999999999,-1.442594898476972,0
264,26,M,White,16000,740,0.171,73,0.0228348227025087,undergrad,Business,51000.0,0.08127272727272725,-0.1927451451573772,1
265,24,F,Asian,10000,649,0.144,135,0.0452137813055003,undergrad,Arts,32000.0,-0.3316363636363636,-0.8742017393023672,1
266,28,F,Other,21000,330,0.2,59,0.3317741726742946,graduate,Arts,38000.0,-1.3876363636363638,-5.368926435727898,0
267,19,F,White,21000,690,0.161,61,0.0824980369278871,graduate,STEM,22000.0,0.2994545454545454,-0.6905218976800997,1
268,31,F,White,15000,647,0.156,25,0.0454556038190779,graduate,STEM,200000.0,0.017090909090909073,-0.5283763367380258,1
269,22,M,White,1500,850,0.214,76,0.0206891202622854,undergrad,Arts,14000.0,0.2082727272727273,-0.0399967158746975,1
270,30,F,White,23000,755,0.03,73,0.0228348227025087,undergrad,Business,41000.0,0.4598181818181818,0.18580030938807734,1
271,19,F,White,7500,534,0.272,70,0.0653330647666887,undergrad,STEM,14000.0,-0.7208181818181818,-1.504814959018446,0
272,29,M,Other,41000,480,0.067,215,0.117501396154848,undergrad,Arts,28000.0,-0.6061818181818182,-2.016198572039994,0
273,31,M,Black,16000,635,0.168,62,0.0725423339255437,undergrad,Arts,29000.0,-0.39454545454545453,-1.2650534616519788,0
274,19,F,White,21000,798,0.392,122,0.0715110732622415,graduate,STEM,39000.0,0.23018181818181818,-0.6279510609650799,1
275,21,F,Other,2000,653,0.365,5,0.1198171740714977,undergrad,STEM,50000.0,-0.6070909090909091,-2.0448969979488814,0
276,24,F,White,46000,474,0.076,96,0.0598803195385864,undergrad,Arts,200000.0,-0.716,-1.4345638344630367,0
277,20,F,Other,25000,452,0.248,142,0.3267463977010624,graduate,Business,59000.0,-0.916,-4.836956772412749,0
278,20,F,White,6500,828,0.178,76,0.0206891202622854,undergrad,Arts,22000.0,0.2302727272727272,-0.01799671587469759,1
279,19,F,Black,4500,307,0.135,120,0.0542016312380452,undergrad,Arts,7000.0,-1.5902727272727275,-2.24069230212927,0
280,19,M,White,6500,850,0.157,135,0.0452137813055003,undergrad,STEM,16000.0,0.6522727272727273,0.10970735160672374,1
281,27,M,Other,40000,429,0.02,165,0.0719466863863115,undergrad,Business,35000.0,-0.5036363636363637,-1.3669966002721017,0
282,29,F,Asian,13000,649,0.099,66,0.0348740716996293,undergrad,Arts,53000.0,-0.3236363636363636,-0.7421252240319152,1
283,24,F,White,24000,850,0.078,135,0.0452137813055003,undergrad,STEM,7000.0,0.9152727272727272,0.37270735160672364,1
284,28,F,White,12000,716,0.24,135,0.0452137813055003,undergrad,Arts,5000.0,-0.268,-0.8105653756660036,1
285,20,M,White,1500,738,0.251,25,0.0454556038190779,undergrad,Arts,26000.0,-0.273,-0.8184672458289348,1
286,21,F,Asian,1500,821,0.278,73,0.0228348227025087,undergrad,Business,54000.0,0.07481818181818178,-0.19919969061192266,1
287,22,M,Other,2500,850,0.111,143,0.3225492305952699,undergrad,STEM,25000.0,0.7202727272727274,-3.1503180398705113,0
288,26,F,White,42000,479,0.336,154,0.0379126509375481,graduate,Business,100000.0,-0.8918181818181817,-1.3467699930687589,0
289,23,F,White,8000,608,0.174,135,0.0452137813055003,undergrad,Arts,49000.0,-0.6527272727272727,-1.1952926483932762,1
290,24,F,White,21000,576,0.257,62,0.0725423339255437,undergrad,Arts,46000.0,-0.857090909090909,-1.7275989161974334,0
291,31,F,White,12000,490,0.242,22,0.0532081314070063,undergrad,Arts,102000.0,-1.193818181818182,-1.8323157587022574,0
292,22,M,White,52000,609,0.385,25,0.0454556038190779,graduate,Arts,10000.0,-0.5570909090909091,-1.1025581549198438,1
293,28,M,White,35000,567,0.158,73,0.0228348227025087,undergrad,Business,53000.0,-0.40781818181818186,-0.6818360542482863,1
294,19,M,White,2000,683,0.02,25,0.0454556038190779,undergrad,Arts,41000.0,-0.10800000000000003,-0.6534672458289348,1
295,27,M,White,31000,504,0.309,62,0.0725423339255437,undergrad,STEM,41000.0,-0.8629090909090911,-1.7334170980156154,0
296,27,F,Black,21000,454,0.146,14,0.0716640292402546,undergrad,STEM,49000.0,-0.7787272727272727,-1.6386956236103278,0
297,30,F,Black,32000,670,0.092,62,0.0725423339255437,graduate,STEM,67000.0,0.33072727272727276,-0.5397807343792516,1
298,26,F,White,30000,834,0.196,37,0.0626858966647204,graduate,STEM,22000.0,0.8070909090909091,0.0548601491142644,1
299,25,M,Other,16000,611,0.084,96,0.0598803195385864,undergrad,Business,36000.0,-0.11381818181818182,-0.8323820162812186,1
300,23,F,White,23000,734,0.347,23,0.3748923690837981,graduate,Business,69000.0,-0.10054545454545447,-4.599253883551031,0
301,20,F,White,1500,442,0.03,135,0.0452137813055003,undergrad,Business,66000.0,-0.8073636363636364,-1.3499290120296399,0
302,23,M,White,6000,468,0.227,62,0.0725423339255437,undergrad,Arts,13000.0,-1.1798181818181819,-2.050326188924706,0
303,19,F,Other,7500,744,0.103,135,0.0452137813055003,undergrad,Business,22000.0,0.28081818181818186,-0.26174719384782175,1
304,22,F,White,2500,778,0.234,135,0.0452137813055003,undergrad,STEM,19000.0,0.21245454545454545,-0.33011083021145815,1
305,28,F,Black,20000,369,0.153,13,0.1069104064149088,undergrad,Business,34000.0,-1.1078181818181816,-2.3907430587970873,0
306,19,M,White,7000,628,0.208,177,0.128168250145393,undergrad,Business,38000.0,-0.354,-1.8920190017447158,0
307,19,F,White,7000,850,0.241,73,0.0228348227025087,undergrad,Business,27000.0,0.3872727272727273,0.11325485484262288,1
308,25,M,White,27000,727,0.343,73,0.0228348227025087,undergrad,Arts,37000.0,-0.34400000000000003,-0.6180178724301044,1
309,19,M,White,2000,597,0.102,85,0.0294226470636067,undergrad,STEM,26000.0,-0.18472727272727268,-0.537799037490553,1
310,30,M,White,28000,300,0.054,229,0.0845744546441171,undergrad,Arts,57000.0,-1.412727272727273,-2.427620728456678,0
311,19,F,Black,6500,795,0.192,76,0.0206891202622854,undergrad,Arts,37000.0,0.08227272727272722,-0.16599671587469758,1
312,19,M,Other,4000,540,0.216,191,0.02155648408881,undergrad,Arts,22000.0,-0.908,-1.16667780906572,1
313,29,M,White,23000,589,0.044,76,0.0206891202622854,undergrad,Arts,38000.0,-0.27181818181818185,-0.5200876249656067,1
314,23,F,White,4000,544,0.313,244,0.0401675232474372,undergrad,STEM,25000.0,-0.7874545454545454,-1.2694648244237918,0
315,20,M,Other,6500,729,0.139,73,0.0228348227025087,undergrad,Arts,52000.0,-0.15172727272727274,-0.42574514515737716,1
316,30,M,White,26000,766,0.137,135,0.0452137813055003,undergrad,Arts,25000.0,0.20381818181818176,-0.3387471938478218,1
317,32,M,White,24000,739,0.376,135,0.0452137813055003,undergrad,Arts,33000.0,-0.38436363636363635,-0.92692901202964,1
318,19,F,White,14000,827,0.195,229,0.0845744546441171,graduate,Business,103000.0,0.48763636363636365,-0.5272570920930415,1
319,26,F,White,21000,739,0.175,233,0.065642576798278,undergrad,Arts,18000.0,-0.00036363636363637153,-0.7880745579429722,1
320,20,F,Black,8000,540,0.297,135,0.0452137813055003,undergrad,Business,45000.0,-0.9460000000000001,-1.4885653756660036,0
321,28,M,White,37000,527,0.139,25,0.0454556038190779,undergrad,STEM,29000.0,-0.3032727272727273,-0.848739973101662,1
322,30,F,White,22000,540,0.209,73,0.0228348227025087,undergrad,STEM,34000.0,-0.48600000000000004,-0.7600178724301045,1
323,22,F,Asian,7500,656,0.293,135,0.0452137813055003,undergrad,STEM,30000.0,-0.31918181818181807,-0.8617471938478216,1
324,31,F,Other,19000,321,0.191,64,0.0893603870088699,undergrad,Business,34000.0,-1.3643636363636362,-2.436688280470075,0
325,19,M,White,7000,630,0.112,59,0.3317741726742946,undergrad,Arts,25000.0,-0.3547272727272728,-4.336017344818808,0
326,20,F,White,2500,435,0.285,96,0.0598803195385864,undergrad,Arts,77000.0,-1.536818181818182,-2.255382016281219,0
327,23,F,White,2500,637,0.064,135,0.0452137813055003,undergrad,STEM,24000.0,0.03972727272727275,-0.5028381029387309,1
328,22,M,White,7500,632,0.031,62,0.0725423339255437,undergrad,Business,71000.0,-0.08245454545454547,-0.9529625525610698,1
329,19,F,White,15000,714,0.125,135,0.0452137813055003,graduate,STEM,97000.0,0.32272727272727275,-0.21983810293873085,1
330,22,M,White,13000,641,0.233,135,0.0452137813055003,graduate,Law,47000.0,-0.0707272727272727,-0.6132926483932764,1
331,26,M,White,15000,587,0.236,154,0.0379126509375481,graduate,STEM,45000.0,-0.3610909090909091,-0.8160427203414863,1
332,27,F,White,19000,569,0.237,76,0.0206891202622854,undergrad,Business,77000.0,-0.6545454545454545,-0.9028148976928794,1
333,26,F,Black,27000,621,0.323,135,0.0452137813055003,undergrad,STEM,25000.0,-0.38945454545454544,-0.9320199211205491,1
334,19,M,Other,27000,850,0.076,147,0.1173572203571072,graduate,STEM,32000.0,1.0872727272727274,-0.321013917012559,1
335,24,M,White,14000,850,0.275,133,0.0638152484183391,graduate,Arts,22000.0,0.31127272727272726,-0.454510253747342,1
336,27,M,White,27000,558,0.112,110,0.1297935402004485,undergrad,Arts,90000.0,-0.5965454545454545,-2.1540679369508364,0
337,25,M,White,16000,665,0.316,104,0.0834136145138897,undergrad,Business,43000.0,-0.48145454545454547,-1.4824179196212217,0
338,24,M,White,37000,839,0.188,244,0.0401675232474372,undergrad,STEM,34000.0,0.7332727272727273,0.2512624483034809,1
339,19,F,Other,6500,690,0.106,25,0.0454556038190779,undergrad,Arts,41000.0,-0.22754545454545455,-0.7730127003743894,1
340,23,M,White,5500,714,0.104,73,0.0228348227025087,undergrad,Arts,19000.0,-0.04227272727272727,-0.3162905997028317,1
341,25,F,Other,23000,572,0.238,76,0.0206891202622854,undergrad,Business,45000.0,-0.6216363636363637,-0.8699058067837885,1
342,32,M,White,11000,678,0.293,62,0.0725423339255437,graduate,Business,102000.0,-0.2681818181818182,-1.1386898252883424,1
343,26,M,Asian,15000,529,0.108,73,0.0228348227025087,graduate,STEM,100000.0,-0.316,-0.5900178724301044,1
344,21,M,White,30000,574,0.248,135,0.0452137813055003,graduate,Arts,9000.0,-0.5423636363636364,-1.08492901202964,1
345,28,M,White,20000,318,0.226,229,0.0845744546441171,graduate,Arts,21000.0,-1.4892727272727273,-2.5041661830021322,0
346,30,F,White,21000,813,0.215,135,0.0452137813055003,graduate,Arts,50000.0,0.23872727272727276,-0.3038381029387308,1
347,22,F,White,27000,715,0.304,62,0.0725423339255437,graduate,STEM,52000.0,0.04036363636363635,-0.8301443707428879,1
348,19,M,White,7000,720,0.161,38,0.0889068621286131,undergrad,Business,24000.0,0.07454545454545453,-0.9923368909979027,1
349,21,M,Black,7000,542,0.158,25,0.0454556038190779,undergrad,Arts,12000.0,-0.7667272727272726,-1.3121945185562074,0
350,19,F,White,28000,824,0.054,25,0.0454556038190779,graduate,Arts,13000.0,0.7427272727272728,0.197260026898338,1
351,19,M,White,3000,733,0.137,135,0.0452137813055003,undergrad,STEM,92000.0,0.1458181818181818,-0.3967471938478218,1
352,22,F,Asian,2500,796,0.043,60,0.0352755448242593,undergrad,Arts,35000.0,0.35990909090909096,-0.06339744698202066,1
353,29,F,White,31000,780,0.099,62,0.0725423339255437,graduate,Arts,24000.0,0.5107272727272727,-0.3597807343792516,1
354,19,F,White,7500,746,0.334,96,0.0598803195385864,undergrad,Arts,28000.0,-0.37390909090909097,-1.0924729253721277,1
355,30,F,White,25000,741,0.156,186,0.0625345913873529,undergrad,STEM,57000.0,0.26890909090909093,-0.48150600573914387,1
356,24,F,Other,37000,491,0.461,25,0.0454556038190779,undergrad,Arts,62000.0,-1.4781818181818185,-2.0236490640107534,0
357,19,F,Black,4500,542,0.155,62,0.0725423339255437,undergrad,Business,40000.0,-0.5757272727272726,-1.446235279833797,0
358,20,M,White,3500,659,0.155,76,0.0206891202622854,undergrad,Business,13000.0,-0.15627272727272726,-0.40454217042015206,1
359,21,M,Other,32000,450,0.36,4,0.1402562181788438,graduate,Business,65000.0,-1.1052727272727274,-2.7883473454188525,0
360,19,M,Asian,4000,850,0.36,14,0.0716640292402546,undergrad,Business,54000.0,0.03127272727272731,-0.8286956236103278,1
361,22,F,Other,7000,480,0.075,135,0.0452137813055003,undergrad,Arts,22000.0,-0.8261818181818181,-1.3687471938478217,0
362,24,M,White,22000,696,0.091,135,0.0452137813055003,graduate,Business,35000.0,0.3672727272727273,-0.1752926483932763,1
363,23,F,White,3000,850,0.127,96,0.0598803195385864,undergrad,Arts,33000.0,0.3912727272727273,-0.3272911071903094,1
364,24,M,White,17000,751,0.221,135,0.0452137813055003,undergrad,STEM,49000.0,0.12727272727272726,-0.41529264839327634,1
365,20,F,White,10000,507,0.172,229,0.0845744546441171,graduate,Business,52000.0,-0.6539999999999999,-1.668893455729405,0
366,26,F,White,10000,531,0.121,48,0.0613916141670503,undergrad,STEM,106000.0,-0.5147272727272727,-1.2514266427318763,0
367,22,F,White,1000,608,0.335,135,0.0452137813055003,undergrad,Arts,40000.0,-0.9167272727272727,-1.4592926483932764,0
368,22,F,White,2000,578,0.177,135,0.0452137813055003,undergrad,Business,8000.0,-0.5038181818181818,-1.0463835574841855,1
369,21,M,White,36000,646,0.21,25,0.0454556038190779,graduate,Business,25000.0,0.031454545454545485,-0.5140127003743893,1
370,22,F,White,20000,799,0.26,119,0.104774711507828,graduate,STEM,104000.0,0.39181818181818184,-0.865478356275754,1
371,23,M,Other,2500,394,0.302,135,0.0452137813055003,undergrad,Business,29000.0,-1.4199090909090908,-1.9624744665750944,0
372,37,F,Other,78000,486,0.3,135,0.0452137813055003,undergrad,Business,100000.0,-0.7283636363636363,-1.27092901202964,0
373,35,M,White,31000,729,0.172,76,0.0206891202622854,graduate,Business,61000.0,0.27927272727272734,0.031003284125302538,1
374,19,F,Black,2500,690,0.059,71,0.0856781710819166,undergrad,STEM,18000.0,0.24245454545454548,-0.7856835075284536,1
375,31,F,White,53000,472,0.148,96,0.0598803195385864,undergrad,Arts,34000.0,-0.7252727272727272,-1.4438365617357638,0
376,24,M,Other,10000,531,0.305,76,0.0206891202622854,undergrad,Arts,8000.0,-1.0827272727272728,-1.3309967158746976,0
377,20,M,White,31000,543,0.103,213,0.0771643582178653,graduate,STEM,18000.0,-0.05909090909090914,-0.9850632077052928,1
378,20,F,Other,7500,417,0.181,135,0.0452137813055003,undergrad,STEM,27000.0,-0.9642727272727274,-1.506838102938731,0
379,31,F,White,38000,553,0.074,38,0.0889068621286131,undergrad,Business,26000.0,-0.1727272727272727,-1.2396096182706298,0
380,19,F,Asian,1500,614,0.245,135,0.0452137813055003,undergrad,Arts,47000.0,-0.8119090909090908,-1.3544744665750943,0
381,26,F,White,20000,850,0.341,205,0.0159789019923045,undergrad,Arts,111000.0,-0.03472727272727277,-0.22647409663492676,1
382,30,F,White,12000,689,0.117,73,0.0228348227025087,undergrad,Arts,22000.0,-0.1201818181818182,-0.3941996906119226,1
