applicant_id,institution_id,cohort_default_rate,race,status,income,credit_score,dti,gpa,program_level,major_risk,loan_amount,score_base,score_with_cdr,approved
183,ForProfit2,0.3,White,US Person,39000.0,680.1,0.1977364774719888,3.15,graduate,Business,42000.0,0.2904912869162481,-0.24950871308375194,0
184,CommunityCollege,0.12,White,US Person,53000.0,761.1,0.18748423543866,3.797,undergrad,STEM,42000.0,1.2917716629256544,1.0757716629256544,1
185,CommunityCollege,0.12,Other,Non-US,30000.0,599.3,0.18263679805427094,2.958,undergrad,Humanities,19000.0,-0.9616976374234449,-1.177697637423445,0
186,ForProfit1,0.25,White,US Person,48000.0,550.0,0.045325198882070025,3.006,undergrad,Arts,36000.0,-0.9981530721686546,-1.4481530721686546,0
187,CommunityCollege,0.12,White,Non-US,45000.0,666.2,0.3520030955511153,2.96,undergrad,Business,20000.0,-0.18489387167601018,-0.4008938716760102,0
188,ForProfit1,0.25,White,Non-US,35000.0,769.1,0.4619798262034453,2.836,undergrad,Humanities,110000.0,0.4032676397648193,-0.04673236023518074,1
189,CommunityCollege,0.12,Black,Non-US,37000.0,643.3,0.24484055388821302,3.713,graduate,STEM,137000.0,-0.2785398422836123,-0.49453984228361225,0
190,StateU,0.065,White,Non-US,73000.0,757.1,0.20539523121700898,3.318,undergrad,STEM,61000.0,1.3227968101947079,1.2057968101947079,1
191,ForProfit1,0.25,White,Non-US,19000.0,735.8,0.15810140315654503,2.916,undergrad,STEM,19000.0,0.681898472244997,0.231898472244997,1
192,StateU,0.065,Other,Non-US,57000.0,714.5,0.28509262829970367,3.403,undergrad,STEM,16000.0,0.6504973350699509,0.5334973350699509,1
193,ForProfit1,0.25,White,Non-US,40000.0,685.9,0.329133154792863,3.705,undergrad,Humanities,21000.0,0.1001040643721236,-0.3498959356278764,0
194,StateU,0.065,Other,US Person,19000.0,692.4,0.17339073230959887,3.361,undergrad,Business,27000.0,0.49272794253345936,0.37572794253345937,1
195,CommunityCollege,0.12,White,US Person,20000.0,800.0,0.2038980271463504,3.457,graduate,STEM,16000.0,1.8054920111628654,1.5894920111628654,1
196,StateU,0.065,Black,Non-US,42000.0,701.7,0.17867183160803987,2.789,undergrad,Humanities,40000.0,0.1491635642931653,0.03216356429316529,1
197,StateU,0.065,Other,US Person,42000.0,721.8,0.25711517656160815,3.068,undergrad,Business,41000.0,0.4609928981905432,0.3439928981905432,1
198,CommunityCollege,0.12,Asian,Non-US,25000.0,581.3,0.16590425803540643,3.822,graduate,Humanities,21000.0,-0.401533524424429,-0.617533524424429,0
199,CommunityCollege,0.12,White,Non-US,82000.0,614.9,0.10285880628169324,2.589,undergrad,STEM,32000.0,-0.14216484313896036,-0.35816484313896035,0
200,StateU,0.065,Other,Non-US,51000.0,699.1,0.15132663150307143,3.922,graduate,Humanities,27000.0,0.4569007597392017,0.3399007597392017,1
201,ForProfit2,0.3,Black,US Person,99000.0,654.5,0.2606124289792841,2.793,undergrad,STEM,65000.0,0.07809110631390881,-0.4619088936860912,0
202,UVA,0.035,White,US Person,68000.0,688.2,0.13119454778056344,2.591,undergrad,STEM,25000.0,0.4400981865139366,0.3770981865139366,1
203,ForProfit1,0.25,Other,US Person,60000.0,754.9,0.2740768391937789,3.217,undergrad,Business,62000.0,1.2173152665386475,0.7673152665386476,1
204,ForProfit1,0.25,Black,Non-US,45000.0,757.8,0.30272776583431676,2.992,undergrad,STEM,82000.0,0.6601929853385441,0.21019298533854408,1
205,StateU,0.065,Other,Non-US,40000.0,647.0,0.20088232122454772,3.232,graduate,Business,84000.0,-0.06155809381785847,-0.17855809381785848,0
206,ForProfit2,0.3,White,Non-US,25000.0,727.8,0.25941297814279035,2.868,undergrad,Arts,50000.0,0.05381064926926529,-0.48618935073073477,0
207,UVA,0.035,Black,Non-US,45000.0,705.6,0.2592717894120256,3.373,graduate,Humanities,17000.0,0.5584535919012874,0.4954535919012874,1
208,UVA,0.035,White,Non-US,148000.0,670.3,0.26996040697872603,2.905,graduate,Humanities,68000.0,0.5766498898040274,0.5136498898040274,1
209,StateU,0.065,White,Non-US,59000.0,620.1,0.26770482117379557,3.408,undergrad,Humanities,29000.0,-0.38159090427915543,-0.4985909042791554,0
210,ForProfit1,0.25,White,US Person,80000.0,720.7,0.08001983767343475,3.689,undergrad,Humanities,42000.0,1.1916163338689922,0.7416163338689923,1
211,ForProfit2,0.3,White,US Person,67000.0,698.7,0.10990817284987299,3.036,undergrad,Business,65000.0,0.7585201295899809,0.2185201295899809,1
212,StateU,0.065,Other,Non-US,9000.0,683.5,0.15550248297656874,3.472,undergrad,STEM,10000.0,0.41883453488028327,0.3018345348802833,1
213,ForProfit1,0.25,White,US Person,33000.0,741.6,0.13384611881348324,2.888,undergrad,STEM,84000.0,0.8439747433405839,0.39397474334058386,1
214,ForProfit2,0.3,White,Non-US,28000.0,682.5,0.05793902983891955,2.726,undergrad,Business,17000.0,0.5876632005647902,0.04766320056479012,1
215,CommunityCollege,0.12,White,Non-US,53000.0,760.0,0.1283458568662129,2.226,graduate,STEM,37000.0,1.452704342911682,1.236704342911682,1
216,StateU,0.065,White,US Person,59000.0,651.3,0.16622298830962776,2.372,graduate,Humanities,29000.0,0.08149564772656111,-0.0355043522734389,1
217,ForProfit2,0.3,White,Non-US,55000.0,628.7,0.23114142247227296,2.573,undergrad,Business,12000.0,-0.39113444589685425,-0.9311344458968542,0
218,StateU,0.065,White,Non-US,64000.0,800.0,0.358779202051567,2.86,undergrad,Humanities,22000.0,1.1489666697083798,1.0319666697083798,1
219,CommunityCollege,0.12,White,Non-US,73000.0,706.5,0.3266283587753699,3.369,undergrad,STEM,51000.0,0.7229436100184615,0.5069436100184616,1
220,StateU,0.065,Black,Non-US,53000.0,709.9,0.12112472362242648,3.348,undergrad,STEM,19000.0,0.6669467985773316,0.5499467985773316,1
221,UVA,0.035,White,US Person,74000.0,776.6,0.05973826731540912,3.144,graduate,Business,26000.0,1.810752643342558,1.747752643342558,1
222,ForProfit2,0.3,White,Non-US,33000.0,701.8,0.2304910351388468,2.879,undergrad,STEM,29000.0,0.4799182867302546,-0.06008171326974543,1
223,UVA,0.035,Black,Non-US,93000.0,800.0,0.14455295650549596,2.786,graduate,STEM,49000.0,1.717228147523968,1.654228147523968,1
224,ForProfit2,0.3,White,Non-US,32000.0,726.0,0.20028612890317848,3.802,undergrad,Arts,10000.0,0.6752475590915862,0.13524755909158614,1
225,ForProfit1,0.25,White,US Person,28000.0,663.7,0.3418518645809069,2.911,undergrad,Humanities,49000.0,-0.6104687030055549,-1.0604687030055548,0
226,StateU,0.065,White,Non-US,48000.0,615.4,0.2683586735096458,4.0,undergrad,Business,31000.0,-0.4512125050767083,-0.5682125050767083,0
227,StateU,0.065,White,Non-US,23000.0,713.6,0.2617915433116687,2.882,undergrad,Humanities,67000.0,0.23685344047217816,0.11985344047217815,1
228,CommunityCollege,0.12,Other,Non-US,59000.0,746.3,0.38710355217564535,2.677,undergrad,Arts,85000.0,0.4463041484110134,0.2303041484110134,1
229,ForProfit2,0.3,Black,Non-US,19000.0,622.1,0.32504119247335467,3.974,graduate,Humanities,15000.0,-0.9464548560133449,-1.4864548560133448,0
230,ForProfit2,0.3,White,Non-US,32000.0,709.3,0.12762449243689003,2.819,undergrad,STEM,7000.0,0.6600640662464482,0.12006406624644816,1
231,ForProfit1,0.25,White,Non-US,40000.0,628.3,0.24800697911328518,3.336,undergrad,STEM,23000.0,-0.3397457007691074,-0.7897457007691073,0
232,CommunityCollege,0.12,Black,Non-US,23000.0,658.4,0.30011313648260335,2.906,graduate,STEM,30000.0,-0.3605519480832521,-0.576551948083252,0
233,ForProfit1,0.25,White,Non-US,91000.0,794.2,0.297751450722675,2.696,undergrad,STEM,37000.0,1.6150739856739063,1.1650739856739063,1
234,CommunityCollege,0.12,White,US Person,64000.0,755.7,0.0574759324217219,3.219,graduate,Humanities,82000.0,1.6980660302648496,1.4820660302648496,1
235,UVA,0.035,White,Non-US,105000.0,704.0,0.2072847949140634,3.176,undergrad,STEM,26000.0,1.1780359461967835,1.1150359461967836,1
236,ForProfit1,0.25,White,Non-US,93000.0,558.1,0.2766276098057237,2.918,graduate,Arts,23000.0,-0.9065142005024729,-1.3565142005024728,0
237,StateU,0.065,Other,US Person,49000.0,610.3,0.25586751781547634,2.351,undergrad,STEM,43000.0,-0.8131368806839411,-0.9301368806839411,0
238,CommunityCollege,0.12,White,US Person,46000.0,652.3,0.19873033945509797,3.309,undergrad,Humanities,40000.0,-0.1270921400148562,-0.3430921400148562,0
239,UVA,0.035,White,Non-US,62000.0,707.4,0.20410055303646657,3.232,undergrad,Business,40000.0,0.5218588203496608,0.4588588203496608,1
240,UVA,0.035,White,Non-US,27000.0,639.7,0.15069600931839097,2.737,graduate,STEM,20000.0,0.018809744393069355,-0.044190255606930656,1
241,UVA,0.035,White,Non-US,32000.0,681.7,0.22673511231826757,3.139,graduate,Business,13000.0,0.43981232173850254,0.37681232173850254,1
242,ForProfit2,0.3,White,Non-US,41000.0,772.4,0.3430858283982143,2.946,graduate,STEM,22000.0,1.4740061646780709,0.9340061646780708,1
243,ForProfit2,0.3,Black,Non-US,28000.0,800.0,0.2673046201418292,2.698,graduate,Humanities,29000.0,1.0370343833077036,0.49703438330770355,1
244,StateU,0.065,White,Non-US,18000.0,659.3,0.10300076258951697,2.69,graduate,Business,39000.0,0.0625277100715776,-0.0544722899284224,1
245,CommunityCollege,0.12,White,US Person,57000.0,747.2,0.29491793034666935,2.569,undergrad,STEM,32000.0,0.7420729906997553,0.5260729906997553,1
246,ForProfit1,0.25,Asian,Non-US,37000.0,678.3,0.17309413833162496,2.497,undergrad,Business,29000.0,0.17707749009244764,-0.2729225099075524,0
247,StateU,0.065,White,US Person,70000.0,737.9,0.272285442557536,2.91,undergrad,Humanities,60000.0,0.485644381961748,0.368644381961748,1
248,UVA,0.035,White,Non-US,53000.0,708.1,0.06697331707701575,3.466,graduate,Business,49000.0,1.1436635116655318,1.0806635116655319,1
249,StateU,0.065,White,Non-US,21000.0,627.1,0.33408668714077455,3.588,undergrad,Humanities,15000.0,-0.2915000250906659,-0.4085000250906659,0
250,ForProfit1,0.25,White,Non-US,25000.0,799.5,0.17855253684670974,3.39,undergrad,Humanities,43000.0,1.5810223248776634,1.1310223248776634,1
251,UVA,0.035,Black,Non-US,33000.0,656.6,0.30009774135820516,3.822,undergrad,Humanities,27000.0,-0.3188575689356768,-0.3818575689356768,0
252,UVA,0.035,White,Non-US,88000.0,608.0,0.2113034662822304,3.06,undergrad,Business,59000.0,-0.11147046045646221,-0.17447046045646222,0
253,StateU,0.065,White,Non-US,64000.0,674.1,0.29266178126401243,2.956,undergrad,STEM,42000.0,0.28599669808134587,0.16899669808134588,1
254,StateU,0.065,Black,US Person,20000.0,603.7,0.10142570519670197,3.49,graduate,STEM,15000.0,-0.3563550016968118,-0.4733550016968118,0
255,ForProfit2,0.3,White,Non-US,46000.0,678.7,0.34270004074481947,2.242,undergrad,Humanities,15000.0,-0.3381136901090476,-0.8781136901090476,0
256,CommunityCollege,0.12,White,Non-US,27000.0,772.1,0.4628437772139167,2.201,undergrad,Business,36000.0,0.6057830798038244,0.38978307980382443,1
257,UVA,0.035,White,Non-US,37000.0,672.1,0.11207175759219624,2.957,undergrad,Humanities,38000.0,0.008139227904899071,-0.05486077209510094,1
258,UVA,0.035,White,Non-US,42000.0,737.2,0.08632285357549312,2.991,graduate,STEM,23000.0,1.4997892723017656,1.4367892723017657,1
259,CommunityCollege,0.12,Other,US Person,56000.0,680.3,0.3198014217067533,3.258,undergrad,Humanities,46000.0,0.03295539581161319,-0.1830446041883868,0
260,StateU,0.065,Other,Non-US,37000.0,697.6,0.10571517732669264,3.328,graduate,STEM,67000.0,0.8415818976401724,0.7245818976401724,1
261,ForProfit1,0.25,Black,US Person,82000.0,599.9,0.40098198050772227,3.061,graduate,STEM,103000.0,-0.7625087483010168,-1.2125087483010168,0
262,StateU,0.065,White,Non-US,31000.0,690.5,0.04070120559961263,2.685,undergrad,Humanities,34000.0,0.34571343668988685,0.22871343668988686,1
263,CommunityCollege,0.12,White,Non-US,17000.0,723.0,0.17203426780252373,2.828,undergrad,Humanities,26000.0,0.49428240488878034,0.2782824048887803,1
264,CommunityCollege,0.12,White,Non-US,40000.0,790.8,0.22156600691264683,2.976,graduate,STEM,47000.0,1.6147231500724009,1.398723150072401,1
265,CommunityCollege,0.12,Other,Non-US,46000.0,531.0,0.2339480809639628,2.655,undergrad,STEM,46000.0,-1.4607401190517253,-1.6767401190517253,0
266,StateU,0.065,White,US Person,38000.0,610.8,0.055566637110297884,3.102,undergrad,STEM,161000.0,-0.05017370896850088,-0.1671737089685009,0
267,UVA,0.035,White,US Person,80000.0,706.5,0.2363058080007784,3.581,graduate,STEM,9000.0,1.1731415310247633,1.1101415310247633,1
268,StateU,0.065,White,Non-US,33000.0,736.7,0.27759828489739485,2.332,graduate,STEM,43000.0,0.6500464503278364,0.5330464503278364,1
269,StateU,0.065,White,Non-US,66000.0,665.2,0.09132237406112267,3.471,undergrad,Business,18000.0,0.8473765043589376,0.7303765043589376,1
270,ForProfit2,0.3,White,Non-US,23000.0,634.3,0.19429329473025758,3.616,undergrad,STEM,29000.0,-0.001753050244377656,-0.5417530502443777,0
271,CommunityCollege,0.12,White,Non-US,19000.0,702.1,0.15757969066138588,2.674,undergrad,STEM,71000.0,0.32234162319081183,0.10634162319081183,1
272,CommunityCollege,0.12,Black,US Person,55000.0,690.9,0.24352655034747825,2.888,graduate,STEM,52000.0,0.16595678274791537,-0.05004321725208463,1
273,ForProfit1,0.25,White,Non-US,52000.0,535.1,0.3513233328032916,3.769,undergrad,Business,28000.0,-1.0291085768860402,-1.4791085768860401,0
274,StateU,0.065,Other,Non-US,82000.0,800.0,0.40820709182863646,2.635,graduate,STEM,22000.0,1.3418811594359883,1.2248811594359883,1
275,ForProfit1,0.25,Other,Non-US,18000.0,690.1,0.15415029825230844,3.854,undergrad,Business,33000.0,0.8991454855386298,0.4491454855386298,1
276,CommunityCollege,0.12,White,Non-US,50000.0,648.1,0.1780652095134915,3.459,undergrad,Arts,31000.0,-0.405823508951899,-0.621823508951899,0
277,CommunityCollege,0.12,Black,Non-US,126000.0,540.3,0.3307249241085565,3.59,undergrad,Humanities,18000.0,-1.3900387940416605,-1.6060387940416605,0
278,StateU,0.065,White,Non-US,26000.0,631.5,0.2256737529662433,2.634,undergrad,STEM,26000.0,-0.3971404625992338,-0.5141404625992338,0
279,StateU,0.065,Black,Non-US,51000.0,757.8,0.10184335436526734,2.914,undergrad,Arts,60000.0,0.9476447311887362,0.8306447311887362,1
280,CommunityCollege,0.12,Black,Non-US,72000.0,601.8,0.14582086964785324,4.0,graduate,Humanities,69000.0,-0.40049413267948175,-0.6164941326794817,0
281,StateU,0.065,White,Non-US,13000.0,694.8,0.13949341849329486,3.226,graduate,Business,20000.0,0.481502795642485,0.364502795642485,1
282,CommunityCollege,0.12,White,Non-US,10000.0,588.4,0.21270457688634645,3.285,undergrad,Business,42000.0,-0.6712848353287854,-0.8872848353287853,0
283,CommunityCollege,0.12,White,US Person,39000.0,763.3,0.3585195508030115,3.501,undergrad,Humanities,62000.0,0.6817100075894332,0.46571000758943326,1
284,CommunityCollege,0.12,White,US Person,66000.0,656.9,0.19665567193347092,3.001,undergrad,STEM,25000.0,0.060269858052026365,-0.15573014194797363,0
285,ForProfit1,0.25,White,Non-US,34000.0,658.6,0.33969389653782534,3.463,undergrad,STEM,116000.0,0.11109605380993157,-0.3389039461900685,0
286,ForProfit1,0.25,Other,Non-US,46000.0,641.2,0.21052386705800216,2.907,graduate,Arts,25000.0,-0.13053219232039837,-0.5805321923203983,0
287,StateU,0.065,White,Non-US,43000.0,800.0,0.2454465568222443,3.192,undergrad,Humanities,51000.0,1.4241880014094255,1.3071880014094255,1
288,CommunityCollege,0.12,White,Non-US,37000.0,678.7,0.4158689594776038,2.568,undergrad,Humanities,20000.0,-0.12187072477647937,-0.3378707247764794,0
289,CommunityCollege,0.12,White,Non-US,38000.0,773.9,0.13615273408779807,2.835,graduate,Arts,10000.0,1.3369986864174703,1.1209986864174704,1
290,CommunityCollege,0.12,Other,Non-US,69000.0,689.2,0.10761965872283014,3.604,undergrad,STEM,53000.0,0.7193209544377812,0.5033209544377812,1
291,StateU,0.065,White,Non-US,17000.0,729.3,0.18066726092419486,3.041,undergrad,Humanities,41000.0,0.6035392862378187,0.4865392862378187,1
292,ForProfit2,0.3,White,US Person,50000.0,621.8,0.30887696332650444,3.216,undergrad,Humanities,45000.0,-0.5719979713742308,-1.111997971374231,0
293,CommunityCollege,0.12,White,Non-US,25000.0,632.0,0.14557161269567717,3.451,undergrad,Humanities,26000.0,-0.15381834381092782,-0.3698183438109278,0
294,CommunityCollege,0.12,Other,US Person,35000.0,718.1,0.09244155842249607,3.671,undergrad,STEM,43000.0,1.0225421830335213,0.8065421830335213,1
295,CommunityCollege,0.12,White,Non-US,17000.0,753.8,0.19592701259115,2.496,undergrad,Humanities,45000.0,0.678836844196388,0.46283684419638804,1
296,ForProfit2,0.3,Black,US Person,22000.0,690.6,0.08432913460992017,3.081,undergrad,Business,20000.0,0.2314196274890421,-0.30858037251095793,0
297,ForProfit1,0.25,Other,Non-US,57000.0,714.0,0.3470995884722709,2.988,undergrad,Arts,33000.0,0.2726949844534556,-0.17730501554654443,0
298,UVA,0.035,Black,Non-US,89000.0,597.2,0.029894148727294595,2.744,undergrad,STEM,25000.0,-0.07573259784763958,-0.13873259784763958,0
299,ForProfit2,0.3,Black,Non-US,22000.0,607.4,0.2273359389674577,2.878,graduate,Humanities,8000.0,-1.0681592329616314,-1.6081592329616314,0
300,CommunityCollege,0.12,White,Non-US,76000.0,629.2,0.2514595696841807,3.3,undergrad,STEM,16000.0,-0.021765107767844537,-0.23776510776784454,0
301,CommunityCollege,0.12,White,Non-US,68000.0,723.7,0.1722451330708999,2.677,graduate,STEM,64000.0,1.0070811114266633,0.7910811114266634,1
302,CommunityCollege,0.12,Asian,Non-US,30000.0,699.1,0.09703845026122453,3.134,undergrad,Humanities,35000.0,0.7237464049874242,0.5077464049874242,1
303,StateU,0.065,White,Non-US,67000.0,771.7,0.3346552121951323,3.215,graduate,STEM,27000.0,1.5085016421633437,1.3915016421633437,1
304,CommunityCollege,0.12,Other,US Person,33000.0,741.6,0.038957621306174174,2.977,undergrad,STEM,34000.0,1.2574224367645999,1.0414224367646,1
305,StateU,0.065,Black,Non-US,31000.0,758.0,0.18955663486907579,2.793,undergrad,STEM,21000.0,0.6612834169593853,0.5442834169593853,1
306,CommunityCollege,0.12,White,Non-US,37000.0,676.8,0.046136977526723064,2.966,undergrad,Humanities,45000.0,0.5797228977652201,0.36372289776522015,1
307,StateU,0.065,White,US Person,10000.0,547.3,0.20101709984916266,3.475,undergrad,Business,43000.0,-1.3569652158892545,-1.4739652158892544,0
308,CommunityCollege,0.12,White,Non-US,92000.0,662.4,0.2573593254274233,3.465,undergrad,STEM,47000.0,0.13726190149792772,-0.07873809850207228,1
309,StateU,0.065,White,Non-US,38000.0,628.7,0.20703601188915857,2.802,undergrad,Business,42000.0,-0.1886861833826707,-0.30568618338267073,0
310,StateU,0.065,Asian,Non-US,36000.0,597.1,0.16927146988952282,3.537,undergrad,STEM,85000.0,-0.19113899347493893,-0.30813899347493895,0
311,CommunityCollege,0.12,White,Non-US,31000.0,725.5,0.45570918662674637,2.959,graduate,STEM,75000.0,0.44257638652903447,0.22657638652903447,1
312,StateU,0.065,Other,US Person,27000.0,781.9,0.18982631200072417,3.42,graduate,Humanities,44000.0,1.3388005614025629,1.2218005614025629,1
313,CommunityCollege,0.12,White,Non-US,29000.0,727.7,0.19946247690181362,2.939,undergrad,Humanities,40000.0,0.5057419645883192,0.28974196458831925,1
314,CommunityCollege,0.12,White,Non-US,98000.0,611.6,0.10395362969575932,3.123,undergrad,Arts,21000.0,-0.20169578557893325,-0.4176957855789333,0
315,ForProfit1,0.25,Other,US Person,57000.0,649.3,0.1988659238646899,3.562,undergrad,Arts,30000.0,-0.13035430500024467,-0.5803543050002447,0
316,CommunityCollege,0.12,White,Non-US,25000.0,728.0,0.03126388662198829,2.705,undergrad,Humanities,20000.0,1.1143053206773708,0.8983053206773708,1
317,ForProfit2,0.3,White,US Person,77000.0,719.3,0.2360343950761865,3.327,undergrad,Arts,50000.0,0.5421988096833887,0.0021988096833887028,1
318,UVA,0.035,Black,Non-US,116000.0,800.0,0.20815751117156073,3.475,undergrad,Business,67000.0,1.638778886425754,1.575778886425754,1
319,StateU,0.065,White,Non-US,68000.0,721.4,0.2085429004684806,2.96,graduate,STEM,26000.0,1.0008721713323905,0.8838721713323905,1
320,ForProfit2,0.3,White,Non-US,29000.0,648.3,0.3266223614537622,2.624,undergrad,Humanities,73000.0,-0.8541516469080068,-1.3941516469080069,0
