applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,model1_recommendation,model2_recommendation
200,32,F,Other,21000,720,0.324,25,0.0454556038190779,undergrad,Arts,24000.0,-0.3674545454545455,-0.9129217912834803,1,0,1,1
201,26,M,White,43000,744,0.144,142,0.3267463977010624,undergrad,Arts,33000.0,0.21181818181818182,-3.709138590594567,1,0,0,1
202,26,M,Other,23000,617,0.375,215,0.117501396154848,graduate,Arts,47000.0,-0.7819999999999999,-2.192016753858176,1,0,0,0
203,24,F,Asian,12000,416,0.07,135,0.0452137813055003,undergrad,STEM,18000.0,-0.7189090909090909,-1.2614744665750945,0,0,0,0
204,19,M,Black,2000,505,0.072,128,0.0627335567719358,undergrad,Arts,17000.0,-0.7592727272727272,-1.512075408535957,0,0,0,0
205,30,M,Black,33000,497,0.132,205,0.0159789019923045,undergrad,Arts,43000.0,-0.8223636363636364,-1.0141104602712905,0,0,1,0
206,30,F,White,16000,665,0.143,76,0.0206891202622854,undergrad,Arts,21000.0,-0.23545454545454544,-0.48372398860197025,1,0,1,1
207,28,F,White,14000,394,0.058,62,0.0725423339255437,undergrad,Arts,36000.0,-1.062909090909091,-1.9334170980156153,0,0,0,0
208,21,F,Asian,10000,773,0.128,135,0.0452137813055003,graduate,Arts,23000.0,0.30127272727272725,-0.24129264839327635,1,0,1,1
209,19,F,White,7500,615,0.103,135,0.0452137813055003,undergrad,STEM,18000.0,-0.08827272727272728,-0.6308381029387309,1,0,1,1
210,19,M,Asian,4000,645,0.253,135,0.0452137813055003,undergrad,Arts,71000.0,-0.7001818181818181,-1.2427471938478218,1,0,0,0
211,28,M,White,16000,850,0.2,135,0.0452137813055003,undergrad,Arts,63000.0,0.22327272727272726,-0.3192926483932763,1,0,1,1
212,19,F,White,8000,850,0.235,25,0.0454556038190779,undergrad,Business,62000.0,0.3052727272727273,-0.2401945185562075,1,0,1,1
213,22,F,Black,18000,753,0.38,135,0.0452137813055003,graduate,STEM,19000.0,0.07254545454545455,-0.470019921120549,1,0,1,1
214,23,M,White,27000,681,0.133,112,0.1324079841540636,graduate,Arts,12000.0,0.05872727272727271,-1.5301685371214904,1,0,0,1
215,24,M,White,20000,629,0.103,135,0.0452137813055003,undergrad,Arts,40000.0,-0.26236363636363635,-0.80492901202964,0,0,1,1
216,26,M,Asian,13000,850,0.138,25,0.0454556038190779,undergrad,Arts,116000.0,0.3292727272727273,-0.21619451855620753,1,0,1,1
217,19,F,White,15000,595,0.127,25,0.0454556038190779,graduate,Business,57000.0,-0.214,-0.7594672458289348,1,0,1,1
218,21,M,White,28000,710,0.152,96,0.0598803195385864,graduate,STEM,75000.0,0.3321818181818182,-0.38638201628121854,1,0,1,1
219,27,F,White,15000,602,0.245,76,0.0206891202622854,undergrad,Arts,60000.0,-0.7745454545454545,-1.0228148976928793,1,0,1,0
220,27,F,White,19000,372,0.247,62,0.0725423339255437,undergrad,Arts,24000.0,-1.490909090909091,-2.3614170980156155,0,0,0,0
221,19,F,White,18000,515,0.287,62,0.0725423339255437,graduate,Arts,47000.0,-1.0069090909090908,-1.877417098015615,0,0,0,0
222,24,M,Black,22000,594,0.094,157,0.0745315989400988,undergrad,STEM,21000.0,-0.059636363636363654,-0.9540155509175492,0,0,1,1
223,21,M,White,7500,755,0.096,189,0.355595180824716,undergrad,Business,31000.0,0.3348181818181818,-3.93232398807841,1,0,0,1
224,29,M,White,38000,403,0.141,124,0.3590904470954283,undergrad,Arts,29000.0,-1.0521818181818183,-5.361267183326958,0,0,0,0
225,20,M,Other,30000,530,0.05,76,0.0206891202622854,graduate,Arts,67000.0,-0.40636363636363637,-0.6546330795110612,1,0,1,1
226,19,M,Other,27000,850,0.179,76,0.0206891202622854,graduate,Business,82000.0,0.6812727272727274,0.43300328412530253,1,0,1,1
227,22,F,White,25000,500,0.09,23,0.3748923690837981,graduate,STEM,26000.0,-0.2254545454545453,-4.724162974460122,0,0,0,1
228,27,M,White,22000,774,0.14,90,0.1204424143493858,undergrad,Business,42000.0,0.3029090909090909,-1.1423998812835388,1,0,1,1
229,20,F,Other,6000,549,0.148,229,0.0845744546441171,undergrad,STEM,12000.0,-0.4272727272727272,-1.4421661830021324,0,0,0,1
230,30,F,Other,30000,558,0.379,25,0.0454556038190779,graduate,Law,54000.0,-0.36254545454545456,-0.9080127003743894,1,1,1,1
231,28,M,Other,85000,506,0.071,73,0.0228348227025087,undergrad,Arts,75000.0,-0.35563636363636364,-0.6296542360664681,0,0,1,1
232,19,M,Black,2500,300,0.14,23,0.3748923690837981,undergrad,Arts,14000.0,-1.637727272727273,-6.136435701732849,0,0,0,0
233,22,M,White,16000,661,0.335,23,0.3748923690837981,graduate,STEM,19000.0,-0.184,-4.682708429005577,1,0,0,1
234,25,F,White,21000,820,0.288,104,0.0834136145138897,undergrad,Business,17000.0,0.2681818181818182,-0.7327815559848582,1,0,1,1
235,23,M,White,17000,793,0.272,135,0.0452137813055003,graduate,Arts,27000.0,0.12799999999999997,-0.4145653756660036,1,0,1,1
236,30,M,White,26000,850,0.207,211,0.0262039808823449,graduate,STEM,103000.0,0.7192727272727273,0.4048249566845885,1,0,1,1
237,19,M,White,4000,719,0.138,124,0.3590904470954283,undergrad,Arts,21000.0,-0.10109090909090912,-4.410176274236049,0,0,0,1
238,28,F,Other,21000,330,0.2,59,0.3317741726742946,graduate,Arts,38000.0,-1.3876363636363638,-5.368926435727898,0,0,0,0
239,25,M,White,10000,622,0.101,135,0.0452137813055003,undergrad,Business,31000.0,-0.14381818181818182,-0.6863835574841854,1,0,1,1
240,19,M,White,30000,495,0.338,197,0.0541982949727457,graduate,STEM,8000.0,-0.7096363636363636,-1.360015903309312,1,1,0,0
241,38,M,Asian,60000,699,0.216,122,0.0715110732622415,undergrad,Business,22000.0,0.20618181818181816,-0.6519510609650799,1,0,1,1
242,27,M,Black,16000,484,0.294,135,0.0452137813055003,graduate,Business,123000.0,-0.9456363636363635,-1.488201739302367,0,0,0,0
243,24,M,White,15000,613,0.091,135,0.0452137813055003,graduate,Business,38000.0,0.023454545454545422,-0.5191108302114582,1,0,1,1
244,20,F,White,4000,835,0.117,215,0.117501396154848,undergrad,Arts,52000.0,0.2627272727272728,-1.1472894811309033,1,0,1,1
245,23,F,White,2000,744,0.059,96,0.0598803195385864,undergrad,Arts,19000.0,0.1358181818181818,-0.5827456526448549,1,0,1,1
246,23,F,White,31000,589,0.303,112,0.1324079841540636,graduate,Business,16000.0,-0.39181818181818184,-1.980713991666945,0,0,0,1
247,32,M,White,55000,477,0.12,58,0.0620081260025002,graduate,Arts,71000.0,-0.589090909090909,-1.3331884211209113,0,0,0,0
248,19,F,White,4500,677,0.165,241,0.3151373069782615,undergrad,Business,38000.0,-0.10481818181818184,-3.8864658655573194,1,0,0,1
249,29,F,White,47000,673,0.158,73,0.0228348227025087,undergrad,Business,41000.0,0.049636363636363645,-0.2243815087937408,1,0,1,1
250,24,F,Other,39000,300,0.202,135,0.0452137813055003,undergrad,STEM,35000.0,-1.242727272727273,-1.7852926483932765,0,0,0,0
251,24,M,Asian,10000,850,0.076,135,0.0452137813055003,undergrad,Business,16000.0,0.7352727272727273,0.1927073516067237,1,0,1,1
252,23,M,White,36000,844,0.102,76,0.0206891202622854,graduate,STEM,69000.0,0.9674545454545456,0.7191851023071207,1,0,1,1
253,19,F,White,11000,525,0.104,135,0.0452137813055003,graduate,Business,24000.0,-0.3465454545454545,-0.8891108302114581,0,0,1,1
254,23,M,White,4000,775,0.153,202,0.0323575696194292,undergrad,Business,22000.0,0.27254545454545454,-0.11574538088769581,1,0,1,1
255,20,M,White,4500,738,0.251,25,0.0454556038190779,undergrad,Arts,26000.0,-0.255,-0.8004672458289348,1,0,1,1
256,28,M,White,26000,671,0.191,62,0.0725423339255437,undergrad,STEM,24000.0,0.05036363636363636,-0.8201443707428879,1,0,1,1
257,26,M,White,13000,604,0.216,62,0.0725423339255437,graduate,STEM,26000.0,-0.1712727272727273,-1.0417807343792516,1,0,1,1
258,35,M,Black,25000,759,0.377,135,0.0452137813055003,undergrad,Business,26000.0,-0.10763636363636364,-0.6502017393023672,1,0,1,1
259,28,M,White,17000,638,0.375,15,0.058549574873081,graduate,STEM,26000.0,-0.3416363636363637,-1.0442312621133358,1,0,1,1
260,22,F,White,3000,850,0.149,76,0.0206891202622854,undergrad,Business,11000.0,0.5472727272727274,0.2990032841253025,1,0,1,1
261,22,M,White,52000,609,0.385,96,0.0598803195385864,graduate,Arts,10000.0,-0.5570909090909091,-1.2756547435539458,1,1,0,0
262,21,M,Asian,7000,830,0.156,73,0.0228348227025087,undergrad,Arts,15000.0,0.28454545454545455,0.010527582115350098,1,0,1,1
263,19,M,White,2000,600,0.271,25,0.0454556038190779,undergrad,Arts,47000.0,-0.9118181818181819,-1.4572854276471165,0,0,0,0
264,32,F,Other,36000,662,0.144,122,0.0715110732622415,undergrad,STEM,27000.0,0.17163636363636367,-0.6864965155105344,1,0,1,1
265,25,M,Other,29000,735,0.13,229,0.0845744546441171,undergrad,Arts,22000.0,0.12309090909090908,-0.891802546638496,1,0,1,1
266,31,M,White,34000,850,0.252,244,0.0401675232474372,graduate,Business,55000.0,0.5772727272727273,0.09526244830348085,1,0,1,1
267,21,M,Black,37000,712,0.344,135,0.0452137813055003,graduate,STEM,30000.0,0.10945454545454553,-0.4331108302114581,1,0,1,1
268,25,M,Black,28000,552,0.167,112,0.1324079841540636,graduate,Law,50000.0,-0.17236363636363633,-1.7612594462123994,0,0,0,1
269,28,M,White,42000,850,0.105,135,0.0452137813055003,graduate,STEM,40000.0,1.1192727272727274,0.5767073516067238,1,0,1,1
270,19,F,Other,41000,639,0.46,76,0.0206891202622854,graduate,Arts,8000.0,-0.664,-0.9122694431474249,1,1,1,0
271,25,F,White,13000,604,0.191,57,0.029903287943721,graduate,Business,47000.0,-0.32127272727272727,-0.6801121825973793,1,0,1,1
272,27,M,White,26000,510,0.084,135,0.0452137813055003,undergrad,Arts,18000.0,-0.621090909090909,-1.1636562847569127,0,0,1,0
273,26,M,Asian,35000,661,0.443,135,0.0452137813055003,undergrad,Arts,74000.0,-0.836,-1.3785653756660037,1,1,0,0
274,24,M,Asian,43000,677,0.06,78,0.0,undergrad,Arts,29000.0,0.13618181818181818,0.13618181818181818,1,0,1,1
275,25,M,White,27000,727,0.343,73,0.0228348227025087,undergrad,Arts,37000.0,-0.34400000000000003,-0.6180178724301044,1,0,1,1
276,22,F,White,3000,514,0.473,124,0.3590904470954283,undergrad,Arts,45000.0,-1.6225454545454547,-5.931630819690595,0,0,0,0
277,19,F,White,4500,638,0.146,96,0.0598803195385864,undergrad,Arts,43000.0,-0.5086363636363636,-1.2272001980994003,0,0,0,0
278,22,M,White,14000,583,0.261,112,0.1324079841540636,graduate,Arts,8000.0,-0.6316363636363637,-2.2205321734851267,0,0,0,0
279,19,F,White,2000,802,0.171,154,0.0379126509375481,undergrad,Business,26000.0,0.32272727272727275,-0.13222453852330446,1,0,1,1
280,22,F,Other,7000,767,0.144,135,0.0452137813055003,undergrad,Arts,20000.0,0.0794545454545455,-0.4631108302114581,1,0,1,1
281,22,F,White,6500,505,0.305,135,0.0452137813055003,undergrad,Arts,18000.0,-1.1982727272727274,-1.740838102938731,0,0,0,0
282,28,F,White,37000,537,0.241,135,0.0452137813055003,graduate,STEM,22000.0,-0.32090909090909087,-0.8634744665750944,1,1,1,1
283,24,M,White,39000,850,0.107,20,0.0,graduate,STEM,61000.0,0.9972727272727273,0.9972727272727273,1,0,1,1
284,19,F,White,14000,827,0.195,229,0.0845744546441171,graduate,Business,103000.0,0.48763636363636365,-0.5272570920930415,1,0,1,1
285,26,M,White,16000,770,0.031,45,0.0688326303912253,undergrad,Arts,12000.0,0.37036363636363634,-0.45562792833106724,1,0,1,1
286,27,F,White,16000,644,0.111,229,0.0845744546441171,graduate,Arts,30000.0,-0.09781818181818183,-1.112711637547587,1,0,1,1
287,28,M,White,34000,643,0.41,229,0.0845744546441171,graduate,Business,73000.0,-0.4914545454545455,-1.5063480011839507,1,0,0,0
288,25,F,Black,19000,502,0.066,25,0.0454556038190779,graduate,Business,42000.0,-0.4061818181818182,-0.951649064010753,0,0,1,1
289,19,M,White,4500,658,0.477,62,0.0725423339255437,undergrad,Business,40000.0,-0.7979090909090909,-1.6684170980156152,1,0,0,0
290,23,M,White,27000,352,0.227,96,0.0598803195385864,graduate,STEM,30000.0,-1.025636363636364,-1.7442001980994006,0,0,0,0
291,22,F,White,5000,590,0.094,135,0.0452137813055003,undergrad,STEM,13000.0,-0.17618181818181816,-0.7187471938478218,1,0,1,1
292,23,F,White,1000,637,0.064,135,0.0452137813055003,undergrad,STEM,24000.0,0.030727272727272742,-0.5118381029387309,1,0,1,1
293,19,F,White,11000,807,0.23,92,0.0590193595639408,graduate,Law,46000.0,0.5269090909090909,-0.18132322385819866,1,0,1,1
294,23,F,White,2500,779,0.115,73,0.0228348227025087,undergrad,Arts,28000.0,0.15409090909090908,-0.11992696333919536,1,0,1,1
295,24,F,Other,34000,427,0.079,73,0.0228348227025087,undergrad,Arts,59000.0,-0.9649090909090909,-1.2389269633391953,0,0,0,0
296,27,M,Black,26000,400,0.208,135,0.0452137813055003,graduate,STEM,56000.0,-0.9190909090909094,-1.461656284756913,0,0,0,0
297,30,M,Black,49000,636,0.137,96,0.0598803195385864,undergrad,Business,10000.0,0.06909090909090906,-0.6494729253721276,0,0,1,1
298,19,M,White,1500,850,0.464,128,0.0627335567719358,undergrad,Arts,11000.0,-0.2917272727272727,-1.0445299539905024,1,0,1,1
299,24,M,White,19000,850,0.213,143,0.3225492305952699,graduate,STEM,39000.0,0.7652727272727273,-3.1053180398705114,1,0,0,1
300,20,F,Other,7500,509,0.163,25,0.0454556038190779,undergrad,Business,34000.0,-0.6937272727272727,-1.2391945185562077,0,0,0,0
301,31,F,Black,12000,428,0.242,62,0.0725423339255437,graduate,STEM,33000.0,-0.8692727272727272,-1.7397807343792515,0,0,0,0
302,28,F,White,32000,733,0.05,76,0.0206891202622854,graduate,Arts,88000.0,0.3438181818181819,0.09554873867075711,1,0,1,1
303,26,F,Black,56000,657,0.261,62,0.0725423339255437,graduate,Law,30000.0,0.4894545454545455,-0.38105346165197884,1,0,1,1
304,24,M,White,19000,850,0.236,232,0.0830288146298239,graduate,STEM,23000.0,0.7192727272727273,-0.27707304828515944,1,0,1,1
305,24,M,White,16000,585,0.337,62,0.0725423339255437,undergrad,Business,19000.0,-0.7143636363636364,-1.5848716434701609,1,1,0,0
306,19,M,White,3000,571,0.322,76,0.0206891202622854,undergrad,Business,43000.0,-0.9132727272727273,-1.161542170420152,1,0,1,0
307,22,F,White,6500,538,0.114,44,0.0905072834983424,undergrad,Arts,40000.0,-0.6962727272727273,-1.7823601292528362,0,0,0,0
308,27,M,White,17000,706,0.02,186,0.0625345913873529,undergrad,Arts,39000.0,0.16563636363636366,-0.5847787330118711,1,0,1,1
309,33,F,White,16000,681,0.125,76,0.0206891202622854,undergrad,Arts,24000.0,-0.14127272727272727,-0.38954217042015205,1,0,1,1
310,30,M,White,16000,680,0.381,135,0.0452137813055003,undergrad,STEM,18000.0,-0.3569090909090909,-0.8994744665750944,1,0,1,1
311,19,F,White,23000,850,0.058,121,0.0259552783224867,graduate,Business,49000.0,0.8992727272727273,0.5878093874028869,1,0,1,1
312,29,F,White,28000,690,0.422,130,0.0737830316203467,undergrad,Arts,83000.0,-0.7305454545454545,-1.615941833989615,1,0,0,0
313,27,F,White,22000,838,0.087,223,0.0531202583489328,undergrad,Business,48000.0,0.6416363636363637,0.004193263449170037,1,0,1,1
314,22,F,Asian,2500,796,0.043,60,0.0352755448242593,undergrad,Arts,35000.0,0.35990909090909096,-0.06339744698202066,1,0,1,1
315,28,M,White,28000,587,0.343,76,0.0206891202622854,graduate,Arts,64000.0,-0.7970909090909091,-1.045360352238334,0,0,1,0
316,26,F,Asian,29000,528,0.237,135,0.0452137813055003,graduate,Law,83000.0,-0.1936363636363635,-0.7362017393023671,1,0,1,1
317,24,M,White,31000,811,0.234,135,0.0452137813055003,undergrad,Arts,94000.0,0.10345454545454541,-0.4391108302114582,1,0,1,1
318,30,F,White,20000,300,0.332,96,0.0598803195385864,undergrad,Arts,48000.0,-2.0167272727272727,-2.735291107190309,0,0,0,0
319,29,M,White,47000,451,0.121,76,0.0206891202622854,undergrad,Business,40000.0,-0.5836363636363636,-0.8319058067837884,0,0,1,0
320,26,M,Asian,26000,675,0.113,135,0.0452137813055003,graduate,Arts,13000.0,0.0709090909090909,-0.4716562847569127,1,0,1,1
321,22,M,White,18000,698,0.277,25,0.0454556038190779,graduate,Law,31000.0,0.17854545454545448,-0.36692179128348035,1,0,1,1
322,33,F,White,48000,563,0.279,135,0.0452137813055003,undergrad,STEM,20000.0,-0.3863636363636364,-0.9289290120296401,1,0,1,1
323,19,F,White,7500,366,0.178,135,0.0452137813055003,undergrad,Arts,27000.0,-1.4437272727272727,-1.9862926483932763,0,0,0,0
324,24,M,White,39000,708,0.225,62,0.0725423339255437,undergrad,Arts,70000.0,-0.2050909090909091,-1.0755989161974333,1,0,1,1
325,29,F,White,55000,550,0.126,96,0.0598803195385864,undergrad,Arts,24000.0,-0.38563636363636367,-1.1042001980994005,0,0,1,1
326,19,M,Black,2000,672,0.128,96,0.0598803195385864,undergrad,Arts,30000.0,-0.264,-0.9825638344630367,0,0,1,1
327,22,F,White,2500,608,0.335,135,0.0452137813055003,undergrad,Arts,40000.0,-0.9077272727272727,-1.4502926483932763,0,0,0,0
328,19,F,White,5500,677,0.323,125,0.076007198487916,undergrad,Business,35000.0,-0.41481818181818186,-1.3269045636731738,1,0,0,1
329,27,F,White,19000,750,0.303,72,0.098006312495863,undergrad,Arts,21000.0,-0.22836363636363635,-1.4044393863139923,1,0,0,1
330,22,M,Asian,12000,597,0.268,229,0.0845744546441171,graduate,STEM,42000.0,-0.40672727272727277,-1.421620728456678,1,0,0,1
331,24,F,Other,22000,582,0.033,135,0.0452137813055003,undergrad,Arts,87000.0,-0.3812727272727272,-0.9238381029387308,0,0,1,1
332,34,F,Black,20000,504,0.062,38,0.0889068621286131,undergrad,STEM,49000.0,-0.43490909090909086,-1.501791436452448,0,0,0,1
333,24,M,White,23000,756,0.071,73,0.0228348227025087,graduate,Business,41000.0,0.5314545454545455,0.25743667302444107,1,0,1,1
334,23,M,White,2000,850,0.181,229,0.0845744546441171,undergrad,Arts,29000.0,0.27727272727272734,-0.7376207284566778,1,0,1,1
335,21,F,Black,7500,583,0.213,110,0.1297935402004485,undergrad,Arts,39000.0,-0.7246363636363635,-2.2821588460417455,0,0,0,0
336,26,F,White,15000,510,0.118,25,0.0454556038190779,undergrad,Arts,15000.0,-0.755090909090909,-1.3005581549198437,0,0,0,0
337,20,F,Other,6500,417,0.181,135,0.0452137813055003,undergrad,STEM,27000.0,-0.9702727272727274,-1.512838102938731,0,0,0,0
338,19,M,Black,5500,412,0.26,135,0.0452137813055003,undergrad,Arts,51000.0,-1.5524545454545458,-2.0950199211205494,0,0,0,0
339,21,M,White,5500,823,0.265,73,0.0228348227025087,undergrad,STEM,100000.0,0.23209090909090913,-0.04192696333919532,1,0,1,1
340,29,M,Black,43000,484,0.198,130,0.0737830316203467,undergrad,Business,70000.0,-0.7416363636363636,-1.627032743080524,0,0,0,0
341,21,F,White,2000,819,0.222,106,0.0910826444181601,undergrad,Arts,28000.0,0.0825454545454545,-1.0104462784724666,1,0,1,1
342,34,M,White,24000,529,0.107,229,0.0845744546441171,graduate,Arts,42000.0,-0.5599999999999999,-1.5748934557294052,0,0,0,0
343,23,F,White,1000,430,0.218,47,0.0941029777396706,undergrad,Arts,51000.0,-1.4300000000000002,-2.5592357328760476,0,0,0,0
344,19,F,White,43000,593,0.115,135,0.0452137813055003,graduate,Arts,17000.0,-0.12927272727272726,-0.6718381029387308,0,0,1,1
345,23,F,White,7500,617,0.196,76,0.0206891202622854,undergrad,STEM,35000.0,-0.267,-0.5152694431474248,1,0,1,1
346,22,M,White,2500,643,0.187,59,0.3317741726742946,undergrad,STEM,22000.0,-0.18445454545454543,-4.16574461754608,0,0,0,1
347,25,M,Black,27000,392,0.152,205,0.0159789019923045,undergrad,STEM,58000.0,-0.9801818181818185,-1.1719286420894726,0,0,1,0
348,20,M,White,5000,850,0.085,62,0.0725423339255437,undergrad,Arts,24000.0,0.4872727272727273,-0.383235279833797,1,0,1,1
349,22,F,White,4000,727,0.088,147,0.1173572203571072,undergrad,STEM,9000.0,0.32800000000000007,-1.0802866442852863,1,0,1,1
350,30,M,Black,38000,635,0.246,25,0.0454556038190779,graduate,Arts,15000.0,-0.2685454545454546,-0.8140127003743893,0,0,1,1
351,19,M,White,7500,512,0.238,135,0.0452137813055003,undergrad,Business,40000.0,-0.8328181818181818,-1.3753835574841853,0,0,0,0
352,27,M,Other,16000,526,0.164,76,0.0206891202622854,undergrad,Arts,92000.0,-0.882909090909091,-1.1311785340565157,0,0,1,0
353,19,M,Other,4500,747,0.411,135,0.0452137813055003,undergrad,STEM,37000.0,-0.2422727272727272,-0.7848381029387308,1,0,1,1
354,27,M,White,20000,694,0.273,76,0.0206891202622854,undergrad,STEM,11000.0,-0.066,-0.3142694431474248,1,0,1,1
355,27,F,White,51000,351,0.236,229,0.0845744546441171,undergrad,STEM,38000.0,-1.0532727272727271,-2.0681661830021323,0,0,0,0
356,20,M,White,2000,708,0.303,242,0.0548124266172623,undergrad,Arts,80000.0,-0.583090909090909,-1.2408400284980567,1,0,0,0
357,26,F,Other,13000,632,0.409,112,0.1324079841540636,undergrad,Arts,50000.0,-1.0054545454545454,-2.5943503553033085,0,0,0,0
358,29,M,Other,41000,734,0.346,8,0.0354740787315121,undergrad,Business,94000.0,-0.14054545454545447,-0.5662343993235996,1,0,1,1
359,19,M,White,2500,680,0.368,30,0.0320534171387883,undergrad,STEM,22000.0,-0.41190909090909084,-0.7965500965745504,1,0,1,1
360,24,F,White,16000,712,0.102,135,0.0452137813055003,undergrad,Arts,70000.0,-0.08254545454545453,-0.6251108302114581,1,0,1,1
361,25,M,Asian,15000,384,0.114,76,0.0206891202622854,undergrad,Arts,13000.0,-1.2052727272727273,-1.453542170420152,0,0,0,0
362,30,F,Black,37000,656,0.184,53,0.0898336474343075,undergrad,Arts,19000.0,-0.22418181818181815,-1.3021855873935082,0,0,0,1
