applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,approved,low_risk_terms
190,StateU,0.065,White,21,F,Non-US,6500,671,0.223,undergrad,Arts,20000.0,-0.4306363636363637,-0.5476363636363637,0,0,1,0
191,StateU,0.065,Other,22,M,Non-US,4500,575,0.314,undergrad,STEM,24000.0,-0.7237272727272728,-0.8407272727272728,0,0,0,0
192,ForProfit1,0.25,White,19,F,US Person,6000,494,0.246,undergrad,Business,68000.0,-1.0232727272727273,-1.4732727272727273,0,0,0,0
193,StateU,0.065,White,41,M,US Person,103000,657,0.085,undergrad,Business,16000.0,0.5734545454545454,0.45645454545454545,1,1,1,1
194,StateU,0.065,Black,22,M,US Person,16000,458,0.471,graduate,Business,69000.0,-1.6441818181818182,-1.7611818181818182,0,0,0,0
195,StateU,0.065,White,31,M,US Person,20000,826,0.264,undergrad,Arts,15000.0,0.13199999999999998,0.014999999999999972,0,0,1,1
196,CommunityCollege,0.12,White,30,M,US Person,29000,429,0.242,undergrad,STEM,39000.0,-0.9136363636363638,-1.1296363636363638,0,0,0,0
197,CommunityCollege,0.12,White,24,M,Non-US,76000,653,0.335,graduate,Business,39000.0,0.046909090909090845,-0.16909090909090915,0,0,1,1
198,ForProfit1,0.25,White,20,F,Non-US,6000,653,0.132,undergrad,Business,36000.0,-0.11709090909090908,-0.5670909090909091,0,0,1,0
199,StateU,0.065,White,27,M,Non-US,30000,645,0.335,undergrad,Arts,41000.0,-0.7081818181818182,-0.8251818181818182,0,0,0,0
200,ForProfit2,0.3,White,26,F,Non-US,31000,678,0.103,undergrad,Arts,19000.0,-0.018181818181818174,-0.5581818181818182,0,0,1,0
201,CommunityCollege,0.12,Other,24,F,Non-US,10000,518,0.186,undergrad,STEM,68000.0,-0.742,-0.958,0,0,0,0
202,CommunityCollege,0.12,Asian,21,M,Non-US,6000,685,0.171,undergrad,Arts,42000.0,-0.2287272727272728,-0.4447272727272728,0,0,1,0
203,CommunityCollege,0.12,White,22,F,Non-US,3000,614,0.13,undergrad,Arts,24000.0,-0.47290909090909095,-0.6889090909090909,0,0,0,0
204,CommunityCollege,0.12,Asian,21,M,Non-US,10000,562,0.186,graduate,Business,70000.0,-0.33199999999999985,-0.5479999999999998,0,0,1,0
205,ForProfit1,0.25,White,19,M,Non-US,1500,601,0.172,undergrad,Business,59000.0,-0.5131818181818182,-0.9631818181818181,0,0,0,0
206,StateU,0.065,White,26,F,Non-US,25000,827,0.232,undergrad,Business,15000.0,0.4296363636363636,0.3126363636363636,1,1,1,1
207,CommunityCollege,0.12,White,24,F,Non-US,30000,756,0.064,undergrad,Business,13000.0,0.5374545454545454,0.32145454545454544,0,0,1,1
208,CommunityCollege,0.12,White,29,M,Non-US,10000,850,0.205,undergrad,Arts,16000.0,0.27727272727272734,0.06127272727272734,0,0,1,1
209,ForProfit1,0.25,White,23,F,US Person,2500,436,0.374,undergrad,Business,23000.0,-1.411181818181818,-1.861181818181818,0,0,0,0
210,StateU,0.065,White,24,M,Non-US,22000,502,0.131,undergrad,Business,195000.0,-0.6681818181818182,-0.7851818181818182,0,0,0,0
211,StateU,0.065,White,26,M,Non-US,24000,674,0.1,undergrad,Arts,45000.0,-0.16872727272727273,-0.2857272727272727,0,0,1,1
212,UVA,0.035,Other,24,M,Non-US,22000,596,0.137,undergrad,Arts,37000.0,-0.4883636363636364,-0.5513636363636364,0,0,1,0
213,ForProfit2,0.3,Black,29,M,Non-US,16000,715,0.445,graduate,Business,46000.0,-0.6576363636363637,-1.1976363636363638,0,0,0,0
214,ForProfit1,0.25,White,26,F,Non-US,32000,527,0.048,undergrad,STEM,52000.0,-0.25127272727272726,-0.7012727272727273,0,0,0,0
215,StateU,0.065,Other,19,F,Non-US,31000,800,0.222,graduate,Arts,40000.0,0.28745454545454546,0.17045454545454547,0,0,1,1
216,StateU,0.065,Black,28,M,US Person,12000,786,0.153,undergrad,STEM,23000.0,0.2105454545454546,0.09354545454545458,1,0,1,1
217,CommunityCollege,0.12,White,24,M,Non-US,15000,496,0.324,graduate,Arts,43000.0,-1.1680000000000001,-1.3840000000000001,0,0,0,0
218,CommunityCollege,0.12,White,21,M,Non-US,7500,580,0.295,undergrad,Arts,27000.0,-0.8995454545454544,-1.1155454545454544,0,0,0,0
219,StateU,0.065,White,26,M,Non-US,10000,666,0.213,undergrad,STEM,10000.0,-0.10781818181818181,-0.2248181818181818,0,0,1,1
220,ForProfit2,0.3,White,23,F,Non-US,7000,539,0.253,undergrad,Arts,18000.0,-0.9676363636363635,-1.5076363636363634,0,0,0,0
221,CommunityCollege,0.12,Black,20,M,Non-US,6500,516,0.199,undergrad,STEM,50000.0,-0.9962727272727272,-1.2122727272727272,0,0,0,0
222,CommunityCollege,0.12,White,26,F,Non-US,70000,429,0.141,graduate,STEM,24000.0,-0.31563636363636355,-0.5316363636363636,0,0,1,0
223,StateU,0.065,White,22,F,Non-US,7500,727,0.1,undergrad,Business,30000.0,0.225,0.108,0,0,1,1
224,CommunityCollege,0.12,Black,27,M,Non-US,13000,804,0.325,graduate,Arts,51000.0,-0.312,-0.528,0,0,1,0
225,UVA,0.035,White,19,F,Non-US,15000,820,0.314,graduate,Law,109000.0,0.4301818181818181,0.3671818181818181,1,0,1,1
226,CommunityCollege,0.12,White,25,M,Non-US,23000,674,0.377,graduate,Arts,75000.0,-0.5787272727272726,-0.7947272727272726,0,0,0,0
227,CommunityCollege,0.12,White,25,F,Non-US,15000,555,0.383,undergrad,Arts,14000.0,-1.1214545454545455,-1.3374545454545455,0,0,0,0
228,ForProfit2,0.3,White,27,F,Non-US,10000,711,0.199,undergrad,Business,35000.0,-0.016181818181818186,-0.5561818181818182,0,0,1,0
229,StateU,0.065,Black,19,F,US Person,5000,800,0.235,undergrad,Business,26000.0,-0.044545454545454555,-0.16154545454545455,0,0,1,1
230,CommunityCollege,0.12,White,21,F,Non-US,3500,737,0.261,undergrad,STEM,43000.0,-0.08463636363636368,-0.3006363636363637,0,0,1,1
231,ForProfit1,0.25,White,27,F,Non-US,21000,430,0.206,undergrad,Business,22000.0,-0.9859999999999999,-1.436,0,0,0,0
232,StateU,0.065,White,21,M,Non-US,5000,615,0.495,undergrad,STEM,32000.0,-0.8872727272727272,-1.0042727272727272,0,0,0,0
233,StateU,0.065,Black,25,F,Non-US,12000,718,0.086,undergrad,Business,24000.0,-0.0027272727272726893,-0.1197272727272727,0,0,1,1
234,ForProfit1,0.25,White,20,M,US Person,7000,491,0.088,undergrad,Arts,16000.0,-0.812181818181818,-1.262181818181818,0,0,0,0
235,StateU,0.065,White,28,M,Non-US,17000,369,0.213,undergrad,Arts,30000.0,-1.4458181818181817,-1.5628181818181817,0,0,0,0
236,StateU,0.065,White,31,F,Non-US,34000,423,0.223,undergrad,Arts,32000.0,-1.1674545454545455,-1.2844545454545455,0,0,0,0
237,UVA,0.035,White,24,F,Non-US,17000,794,0.291,graduate,Law,116000.0,0.3936363636363637,0.3306363636363637,1,1,1,1
238,StateU,0.065,Black,23,F,Non-US,4500,722,0.389,undergrad,Arts,22000.0,-0.8391818181818181,-0.9561818181818181,0,0,0,0
239,CommunityCollege,0.12,White,21,M,Non-US,5500,521,0.073,undergrad,Arts,18000.0,-0.6820909090909091,-0.898090909090909,0,0,0,0
240,CommunityCollege,0.12,Asian,19,F,US Person,3000,673,0.24,undergrad,Business,24000.0,-0.12836363636363637,-0.34436363636363637,0,0,1,1
241,StateU,0.065,White,24,M,US Person,51000,727,0.336,undergrad,Arts,43000.0,-0.28600000000000003,-0.403,0,0,1,1
242,ForProfit1,0.25,Other,24,M,Non-US,14000,356,0.093,undergrad,STEM,18000.0,-1.021090909090909,-1.471090909090909,0,0,0,0
243,StateU,0.065,White,23,F,Non-US,3500,688,0.393,undergrad,Arts,11000.0,-0.7268181818181818,-0.8438181818181818,0,0,0,0
244,CommunityCollege,0.12,White,26,F,Non-US,28000,519,0.065,undergrad,Business,13000.0,-0.3383636363636364,-0.5543636363636364,0,0,1,0
245,StateU,0.065,Black,19,M,Non-US,4000,461,0.21,undergrad,Arts,29000.0,-1.4332727272727273,-1.5502727272727272,0,0,0,0
246,ForProfit1,0.25,Other,21,F,Non-US,2500,345,0.118,undergrad,Business,49000.0,-1.3800909090909093,-1.8300909090909092,0,0,0,0
247,ForProfit1,0.25,White,34,M,US Person,20000,788,0.223,undergrad,Business,15000.0,0.27581818181818185,-0.17418181818181816,1,0,1,1
248,StateU,0.065,White,28,M,Non-US,16000,844,0.279,graduate,Law,105000.0,0.7934545454545454,0.6764545454545454,1,1,1,1
249,ForProfit2,0.3,White,22,M,US Person,6000,569,0.307,undergrad,Business,30000.0,-0.7725454545454545,-1.3125454545454547,0,0,0,0
250,ForProfit2,0.3,White,25,M,Non-US,25000,781,0.117,graduate,STEM,14000.0,0.7423636363636363,0.2023636363636363,1,0,1,1
251,CommunityCollege,0.12,White,33,M,Non-US,62000,652,0.3,undergrad,Arts,30000.0,-0.32072727272727264,-0.5367272727272726,0,0,1,0
252,StateU,0.065,White,23,F,Non-US,13000,581,0.151,graduate,Arts,55000.0,-0.5249090909090909,-0.6419090909090909,0,0,1,0
253,ForProfit1,0.25,White,23,F,Non-US,1500,522,0.385,undergrad,Arts,19000.0,-1.3264545454545456,-1.7764545454545455,0,0,0,0
254,UVA,0.035,White,27,F,Non-US,10000,850,0.13,graduate,Arts,72000.0,0.4772727272727274,0.4142727272727274,0,0,1,1
255,ForProfit2,0.3,White,24,F,Non-US,27000,761,0.351,graduate,Business,58000.0,0.013636363636363669,-0.5263636363636364,0,0,1,0
256,ForProfit2,0.3,White,22,M,US Person,18000,735,0.232,graduate,STEM,48000.0,0.20309090909090904,-0.336909090909091,0,0,1,1
257,StateU,0.065,White,19,F,Non-US,3500,649,0.128,undergrad,Arts,47000.0,-0.4386363636363637,-0.5556363636363637,0,0,1,0
258,UVA,0.035,Other,19,F,Non-US,6500,850,0.21,undergrad,Arts,21000.0,0.19627272727272727,0.13327272727272726,0,0,1,1
259,ForProfit1,0.25,White,25,F,Non-US,24000,668,0.4,graduate,Arts,49000.0,-0.6405454545454545,-1.0905454545454545,0,0,0,0
260,ForProfit2,0.3,White,23,F,Non-US,22000,624,0.183,graduate,Arts,12000.0,-0.27854545454545454,-0.8185454545454546,0,0,0,0
261,CommunityCollege,0.12,Other,28,F,Non-US,10000,790,0.154,undergrad,Arts,21000.0,0.11109090909090903,-0.10490909090909097,0,0,1,1
262,StateU,0.065,White,26,M,US Person,10000,471,0.121,graduate,STEM,104000.0,-0.5829090909090908,-0.6999090909090908,0,0,0,0
263,CommunityCollege,0.12,White,19,F,Non-US,21000,525,0.154,graduate,Arts,38000.0,-0.5865454545454545,-0.8025454545454545,0,0,0,0
264,UVA,0.035,White,33,M,Non-US,27000,839,0.225,undergrad,Arts,38000.0,0.29927272727272725,0.23627272727272725,0,0,1,1
265,CommunityCollege,0.12,White,25,M,Non-US,30000,616,0.303,undergrad,Arts,50000.0,-0.7496363636363637,-0.9656363636363636,0,0,0,0
266,UVA,0.035,Black,32,M,Non-US,37000,726,0.138,undergrad,Arts,15000.0,-0.12763636363636366,-0.19063636363636366,0,0,1,1
267,StateU,0.065,White,20,F,Non-US,20000,485,0.188,graduate,Arts,47000.0,-0.9059999999999999,-1.023,0,0,0,0
268,UVA,0.035,White,20,M,Non-US,4000,618,0.22,undergrad,STEM,9000.0,-0.33236363636363636,-0.39536363636363636,0,0,1,1
269,StateU,0.065,White,25,M,Non-US,23000,612,0.171,undergrad,Arts,25000.0,-0.44218181818181823,-0.5591818181818182,0,0,1,0
270,UVA,0.035,White,22,M,Non-US,6000,659,0.355,undergrad,Arts,102000.0,-0.8412727272727272,-0.9042727272727272,0,0,0,0
271,StateU,0.065,White,22,F,US Person,5500,715,0.318,undergrad,Arts,17000.0,-0.4666363636363636,-0.5836363636363636,0,0,1,0
272,CommunityCollege,0.12,White,21,M,US Person,12000,593,0.337,graduate,Business,86000.0,-0.6592727272727273,-0.8752727272727273,0,0,0,0
273,CommunityCollege,0.12,White,26,M,Non-US,27000,492,0.031,undergrad,Arts,37000.0,-0.5745454545454545,-0.7905454545454544,0,0,0,0
274,StateU,0.065,White,24,F,Non-US,28000,850,0.142,undergrad,STEM,47000.0,0.7112727272727273,0.5942727272727273,1,0,1,1
275,ForProfit1,0.25,White,23,F,US Person,4000,510,0.278,undergrad,Arts,57000.0,-1.2410909090909092,-1.6910909090909092,0,0,0,0
276,UVA,0.035,Black,24,M,Non-US,12000,850,0.155,undergrad,Arts,34000.0,0.13927272727272733,0.07627272727272731,0,0,1,1
277,CommunityCollege,0.12,White,23,M,Non-US,3500,692,0.266,undergrad,STEM,35000.0,-0.1582727272727273,-0.3742727272727273,0,0,1,1
278,StateU,0.065,Black,20,F,Non-US,2500,483,0.187,undergrad,Business,68000.0,-1.2162727272727274,-1.3332727272727274,0,0,0,0
279,UVA,0.035,Other,22,F,Non-US,6000,592,0.154,undergrad,Arts,16000.0,-0.6329090909090909,-0.6959090909090909,0,0,0,0
280,ForProfit1,0.25,White,24,F,Non-US,14000,445,0.209,graduate,Law,40000.0,-0.6294545454545455,-1.0794545454545454,0,0,0,0
281,CommunityCollege,0.12,White,26,M,Non-US,30000,391,0.231,undergrad,Arts,44000.0,-1.423818181818182,-1.639818181818182,0,0,0,0
282,CommunityCollege,0.12,Asian,27,F,Non-US,27000,643,0.175,graduate,STEM,27000.0,0.28654545454545455,0.07054545454545455,0,0,1,1
283,StateU,0.065,White,19,F,US Person,17000,449,0.138,graduate,Arts,9000.0,-0.854909090909091,-0.971909090909091,0,0,0,0
284,CommunityCollege,0.12,Other,26,M,Non-US,19000,747,0.22,undergrad,Arts,81000.0,-0.2232727272727273,-0.43927272727272726,0,0,1,1
285,ForProfit2,0.3,White,22,F,Non-US,4500,850,0.072,undergrad,Arts,77000.0,0.41027272727272734,-0.1297272727272727,1,0,1,1
286,CommunityCollege,0.12,White,24,M,Non-US,33000,850,0.157,graduate,STEM,53000.0,0.8612727272727274,0.6452727272727274,1,0,1,1
287,ForProfit2,0.3,Black,25,F,Non-US,26000,506,0.141,undergrad,Arts,45000.0,-1.0996363636363635,-1.6396363636363636,0,0,0,0
288,StateU,0.065,White,29,M,Non-US,25000,403,0.311,undergrad,Arts,11000.0,-1.4701818181818185,-1.5871818181818185,0,0,0,0
289,ForProfit2,0.3,White,20,F,Non-US,7500,573,0.091,undergrad,Arts,86000.0,-0.617,-1.157,0,0,0,0
290,CommunityCollege,0.12,Black,19,F,Non-US,25000,503,0.27,graduate,Law,17000.0,-0.7245454545454546,-0.9405454545454546,0,0,0,0
291,CommunityCollege,0.12,White,21,M,Non-US,4000,767,0.272,undergrad,Arts,58000.0,-0.29454545454545455,-0.5105454545454545,0,0,1,0
292,UVA,0.035,Other,25,M,Non-US,27000,850,0.098,graduate,Arts,25000.0,0.6932727272727274,0.6302727272727273,1,1,1,1
293,CommunityCollege,0.12,White,29,F,US Person,18000,743,0.363,undergrad,Business,39000.0,-0.1798181818181818,-0.3958181818181818,0,0,1,1
294,CommunityCollege,0.12,White,21,F,Non-US,4000,462,0.287,undergrad,Business,12000.0,-1.1336363636363633,-1.3496363636363633,0,0,0,0
295,ForProfit1,0.25,White,19,M,Non-US,1500,754,0.171,undergrad,STEM,84000.0,0.14518181818181816,-0.3048181818181819,0,0,1,1
296,ForProfit2,0.3,Black,19,F,Non-US,7500,641,0.133,undergrad,Business,12000.0,-0.4037272727272727,-0.9437272727272727,0,0,0,0
297,ForProfit2,0.3,White,25,M,US Person,13000,850,0.096,undergrad,STEM,37000.0,0.8132727272727274,0.27327272727272733,1,0,1,1
298,StateU,0.065,White,22,M,US Person,6500,489,0.339,undergrad,STEM,6000.0,-1.0244545454545455,-1.1414545454545455,0,0,0,0
299,ForProfit2,0.3,Black,26,F,Non-US,51000,689,0.093,graduate,Arts,63000.0,-0.03818181818181812,-0.5781818181818181,0,0,1,0
300,ForProfit1,0.25,White,29,F,Non-US,31000,714,0.176,undergrad,STEM,27000.0,0.26672727272727276,-0.18327272727272725,0,0,1,1
301,CommunityCollege,0.12,Black,23,M,Non-US,6000,571,0.217,undergrad,Business,23000.0,-0.8352727272727273,-1.0512727272727274,0,0,0,0
302,StateU,0.065,White,20,F,Non-US,3000,836,0.422,undergrad,Arts,25000.0,-0.24963636363636357,-0.3666363636363636,0,0,1,1
303,CommunityCollege,0.12,White,24,F,US Person,10000,771,0.052,graduate,STEM,11000.0,0.746,0.53,1,0,1,1
304,CommunityCollege,0.12,White,27,F,Non-US,18000,850,0.035,graduate,Law,14000.0,1.4152727272727272,1.1992727272727273,1,0,1,1
305,CommunityCollege,0.12,White,27,F,US Person,30000,850,0.084,undergrad,Arts,38000.0,0.6392727272727273,0.42327272727272736,1,0,1,1
306,ForProfit2,0.3,White,19,M,US Person,2000,615,0.086,undergrad,Business,33000.0,-0.18727272727272723,-0.7272727272727273,0,0,0,0
307,StateU,0.065,White,19,F,US Person,4500,679,0.508,undergrad,Arts,36000.0,-0.9835454545454545,-1.1005454545454545,0,0,0,0
308,ForProfit1,0.25,White,20,M,US Person,32000,536,0.306,graduate,STEM,54000.0,-0.5845454545454547,-1.0345454545454547,0,0,0,0
309,StateU,0.065,White,19,M,Non-US,33000,731,0.122,graduate,Arts,13000.0,0.29854545454545456,0.18154545454545457,1,1,1,1
310,CommunityCollege,0.12,White,28,M,Non-US,23000,734,0.274,undergrad,STEM,40000.0,0.09545454545454546,-0.12054545454545454,0,0,1,1
311,ForProfit1,0.25,White,24,M,Non-US,25000,850,0.065,undergrad,Arts,57000.0,0.5472727272727274,0.09727272727272734,1,0,1,1
312,StateU,0.065,White,19,F,Non-US,18000,533,0.091,graduate,Arts,23000.0,-0.44945454545454544,-0.5664545454545454,0,0,1,0
313,UVA,0.035,Asian,19,F,Non-US,1000,692,0.128,undergrad,Arts,48000.0,-0.14727272727272725,-0.21027272727272728,0,0,1,1
314,StateU,0.065,White,34,M,Non-US,54000,509,0.047,undergrad,Arts,34000.0,-0.3827272727272727,-0.4997272727272727,0,0,1,0
315,CommunityCollege,0.12,White,21,F,Non-US,3500,516,0.262,undergrad,Business,29000.0,-0.8902727272727273,-1.1062727272727273,0,0,0,0
316,UVA,0.035,White,21,M,Non-US,25000,695,0.092,graduate,Arts,28000.0,0.17963636363636362,0.11663636363636361,0,0,1,1
317,ForProfit2,0.3,Other,21,F,Non-US,24000,589,0.137,graduate,Arts,30000.0,-0.3518181818181818,-0.8918181818181818,0,0,0,0
318,StateU,0.065,Black,19,M,Non-US,7000,580,0.157,undergrad,STEM,18000.0,-0.5765454545454545,-0.6935454545454545,0,0,0,0
319,StateU,0.065,White,24,F,Non-US,19000,360,0.136,undergrad,Business,19000.0,-1.1125454545454543,-1.2295454545454543,0,0,0,0
320,UVA,0.035,Other,23,F,US Person,5000,661,0.028,undergrad,Arts,43000.0,-0.236,-0.299,0,0,1,1
321,CommunityCollege,0.12,White,22,M,Non-US,7500,378,0.18,undergrad,STEM,64000.0,-1.2040909090909093,-1.4200909090909093,0,0,0,0
322,CommunityCollege,0.12,White,24,F,Non-US,19000,724,0.141,undergrad,Arts,15000.0,0.0010909090909091285,-0.21490909090909088,0,0,1,1
323,StateU,0.065,White,23,M,Non-US,1500,300,0.081,undergrad,Arts,9000.0,-1.5257272727272728,-1.6427272727272728,0,0,0,0
324,CommunityCollege,0.12,White,26,F,Non-US,19000,751,0.359,graduate,STEM,48000.0,0.01327272727272727,-0.20272727272727273,0,0,1,1
325,ForProfit1,0.25,White,19,F,US Person,7500,767,0.162,undergrad,STEM,78000.0,0.24645454545454545,-0.20354545454545456,0,0,1,1
326,ForProfit2,0.3,Other,31,F,Non-US,17000,834,0.334,undergrad,STEM,116000.0,0.15309090909090906,-0.386909090909091,1,1,1,1
327,CommunityCollege,0.12,Other,29,F,Non-US,13000,771,0.149,undergrad,Arts,113000.0,-0.029999999999999985,-0.246,0,0,1,1
328,ForProfit1,0.25,Asian,24,F,US Person,10000,830,0.091,undergrad,Business,46000.0,0.6825454545454546,0.23254545454545456,1,0,1,1
329,CommunityCollege,0.12,White,19,F,Non-US,2000,337,0.131,undergrad,STEM,27000.0,-1.1881818181818182,-1.4041818181818182,0,0,0,0
330,CommunityCollege,0.12,White,25,M,US Person,24000,722,0.065,undergrad,STEM,94000.0,0.37581818181818183,0.15981818181818183,1,1,1,1
331,ForProfit1,0.25,White,24,F,US Person,22000,494,0.529,undergrad,Business,108000.0,-1.493272727272727,-1.943272727272727,0,0,0,0
332,CommunityCollege,0.12,Black,19,M,Non-US,6000,549,0.249,undergrad,Business,35000.0,-0.9792727272727272,-1.1952727272727273,0,0,0,0
333,CommunityCollege,0.12,White,23,M,Non-US,1500,448,0.096,undergrad,Business,70000.0,-0.9175454545454546,-1.1335454545454546,0,0,0,0
334,CommunityCollege,0.12,Black,19,F,Non-US,6000,652,0.061,undergrad,STEM,16000.0,-0.1287272727272727,-0.34472727272727266,0,0,1,1
335,StateU,0.065,Other,25,F,Non-US,20000,582,0.214,undergrad,STEM,24000.0,-0.40527272727272723,-0.5222727272727272,0,0,1,0
336,CommunityCollege,0.12,White,19,M,Non-US,42000,508,0.05,graduate,Arts,18000.0,-0.31436363636363635,-0.5303636363636364,0,0,1,0
337,CommunityCollege,0.12,White,20,F,Non-US,3000,731,0.188,undergrad,STEM,26000.0,0.13654545454545458,-0.07945454545454542,1,0,1,1
338,StateU,0.065,White,21,M,Non-US,26000,364,0.056,graduate,Business,75000.0,-0.8460000000000001,-0.9630000000000001,0,0,0,0
339,UVA,0.035,White,25,M,Non-US,16000,759,0.204,undergrad,Arts,13000.0,-0.015636363636363615,-0.07863636363636363,0,0,1,1
340,StateU,0.065,Black,23,M,Non-US,4000,637,0.33,undergrad,Arts,14000.0,-1.0332727272727271,-1.1502727272727271,0,0,0,0
341,ForProfit1,0.25,White,22,F,US Person,8000,724,0.056,undergrad,Arts,28000.0,0.1050909090909091,-0.34490909090909094,0,0,1,1
342,ForProfit2,0.3,White,21,F,Non-US,2500,636,0.484,undergrad,Arts,24000.0,-1.1039090909090912,-1.6439090909090912,0,0,0,0
343,ForProfit1,0.25,Other,21,M,Non-US,1500,571,0.238,undergrad,STEM,145000.0,-0.7042727272727274,-1.1542727272727273,0,0,0,0
344,StateU,0.065,Asian,29,F,Non-US,15000,479,0.09,undergrad,Arts,8000.0,-0.6618181818181817,-0.7788181818181817,0,0,0,0
345,ForProfit1,0.25,White,24,F,Non-US,19000,507,0.39,undergrad,Arts,23000.0,-1.286,-1.736,0,0,0,0
346,StateU,0.065,White,23,M,US Person,2500,681,0.175,undergrad,Arts,21000.0,-0.32227272727272727,-0.43927272727272726,0,0,1,1
347,StateU,0.065,Black,25,M,Non-US,17000,797,0.218,graduate,Law,53000.0,0.30054545454545445,0.18354545454545446,1,1,1,1
348,ForProfit2,0.3,White,35,M,Non-US,47000,815,0.276,graduate,Arts,120000.0,0.28,-0.26,0,0,1,1
349,StateU,0.065,White,19,F,Non-US,7500,752,0.198,undergrad,STEM,27000.0,0.2199090909090909,0.10290909090909088,1,0,1,1
350,StateU,0.065,White,21,F,Non-US,3000,850,0.185,undergrad,Business,41000.0,0.3752727272727273,0.2582727272727273,1,1,1,1
351,UVA,0.035,Other,28,F,Non-US,16000,850,0.234,undergrad,Arts,15000.0,0.20527272727272733,0.14227272727272733,1,1,1,1
352,CommunityCollege,0.12,Asian,32,F,Non-US,60000,785,0.397,graduate,Law,24000.0,0.856909090909091,0.640909090909091,1,0,1,1
353,CommunityCollege,0.12,White,27,F,Non-US,41000,629,0.258,undergrad,Business,25000.0,-0.24636363636363642,-0.4623636363636364,0,0,1,0
354,CommunityCollege,0.12,White,19,F,Non-US,1000,434,0.22,undergrad,Arts,14000.0,-1.3194545454545454,-1.5354545454545454,0,0,0,0
355,CommunityCollege,0.12,White,20,F,Non-US,8000,708,0.375,undergrad,Business,22000.0,-0.39109090909090904,-0.607090909090909,0,0,1,0
356,CommunityCollege,0.12,White,19,F,US Person,6500,787,0.198,undergrad,Business,26000.0,0.24118181818181816,0.025181818181818166,1,1,1,1
357,StateU,0.065,Other,22,F,Non-US,6000,650,0.235,undergrad,Arts,12000.0,-0.584,-0.701,0,0,0,0
358,CommunityCollege,0.12,White,19,M,US Person,2500,794,0.232,undergrad,STEM,36000.0,0.2746363636363637,0.05863636363636368,1,1,1,1
359,StateU,0.065,White,20,F,Non-US,44000,553,0.189,graduate,Business,38000.0,-0.21672727272727263,-0.33372727272727265,0,0,1,1
