applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,model1_recommendation,model2_recommendation
212,25,M,Other,10000,473,0.391,135,0.0452137813055003,undergrad,STEM,27000.0,-1.1656363636363636,-1.7082017393023672,0,0
213,28,F,White,20000,628,0.408,135,0.0452137813055003,undergrad,Arts,48000.0,-0.9759999999999999,-1.5185653756660034,0,0
214,27,F,White,21000,850,0.282,76,0.0206891202622854,undergrad,Business,121000.0,0.28927272727272735,0.04100328412530255,1,1
215,22,F,White,4500,434,0.116,76,0.0206891202622854,undergrad,Arts,47000.0,-1.1904545454545454,-1.4387239886019703,0,0
216,29,F,White,11000,394,0.279,76,0.0206891202622854,undergrad,Business,23000.0,-1.3229090909090908,-1.5711785340565156,0,0
217,36,M,White,12000,606,0.244,76,0.0206891202622854,graduate,Arts,23000.0,-0.526,-0.7742694431474249,1,0
218,19,M,Other,1500,768,0.133,61,0.0824980369278871,undergrad,Arts,24000.0,0.07209090909090907,-0.9178855340437361,1,1
219,20,M,White,2500,823,0.116,135,0.0452137813055003,undergrad,Arts,13000.0,0.3120909090909092,-0.2304744665750944,1,1
220,27,M,Other,14000,449,0.362,96,0.0598803195385864,undergrad,Arts,72000.0,-1.570909090909091,-2.2894729253721278,0,0
221,27,F,White,10000,838,0.173,110,0.1297935402004485,undergrad,Business,73000.0,0.39763636363636357,-1.1598861187690184,1,1
222,24,F,White,26000,460,0.277,76,0.0206891202622854,undergrad,Arts,77000.0,-1.2889090909090912,-1.537178534056516,0,0
223,21,F,White,3000,623,0.158,229,0.0845744546441171,undergrad,Business,110000.0,-0.3961818181818182,-1.4110752739112233,0,1
224,25,F,Other,17000,657,0.347,135,0.0452137813055003,undergrad,STEM,23000.0,-0.36654545454545445,-0.9091108302114581,1,1
225,24,M,White,26000,609,0.165,14,0.0716640292402546,undergrad,Arts,58000.0,-0.523090909090909,-1.3830592599739642,0,0
226,19,M,White,20000,653,0.421,194,0.0493064737945422,graduate,STEM,46000.0,-0.46109090909090905,-1.0527685946254155,1,0
227,24,M,White,13000,684,0.077,76,0.0206891202622854,undergrad,Arts,42000.0,-0.15236363636363637,-0.4006330795110612,1,1
228,19,M,Other,4500,368,0.148,213,0.0771643582178653,undergrad,Arts,40000.0,-1.3944545454545456,-2.3204268440689293,0,0
229,24,M,White,12000,850,0.252,195,0.0088945731217383,graduate,Arts,57000.0,0.24527272727272728,0.13853784981186767,1,1
230,26,F,White,10000,647,0.2,96,0.0598803195385864,undergrad,Arts,44000.0,-0.5509090909090909,-1.2694729253721277,0,0
231,32,F,White,13000,793,0.088,206,0.0750822455019085,undergrad,Arts,6000.0,0.32200000000000006,-0.578986946022902,1,1
232,21,F,White,78000,574,0.038,244,0.0401675232474372,graduate,Arts,52000.0,0.06563636363636366,-0.41637391533288276,1,1
233,19,F,Other,2000,527,0.313,85,0.0294226470636067,undergrad,Business,30000.0,-0.9612727272727272,-1.3143444920360077,0,0
234,24,M,White,25000,578,0.319,191,0.02155648408881,undergrad,Business,62000.0,-0.7498181818181818,-1.0084959908839017,1,0
235,24,M,Black,18000,670,0.202,76,0.0206891202622854,undergrad,STEM,34000.0,-0.023272727272727278,-0.27154217042015205,1,1
236,19,M,White,10000,776,0.457,211,0.0262039808823449,graduate,Business,53000.0,-0.24581818181818185,-0.5602659524063206,1,1
237,29,M,White,26000,442,0.105,104,0.0834136145138897,undergrad,Arts,12000.0,-0.9103636363636363,-1.9113270105303126,0,0
238,19,M,White,26000,777,0.312,25,0.0454556038190779,graduate,Business,26000.0,0.2438181818181818,-0.301649064010753,1,1
239,25,M,Asian,27000,644,0.068,121,0.0259552783224867,undergrad,Arts,15000.0,-0.09581818181818183,-0.40728152168802223,1,1
240,19,F,White,5500,426,0.109,210,0.138929145311367,undergrad,STEM,40000.0,-0.7995454545454546,-2.466695198281858,0,0
241,23,M,Black,4500,400,0.329,55,0.1369638718069605,undergrad,STEM,57000.0,-1.4400909090909093,-3.0836573707744357,0,0
242,22,F,White,4000,605,0.094,91,0.0761499333048347,undergrad,Business,39000.0,-0.2276363636363636,-1.14143556329438,1,1
243,24,M,White,31000,522,0.239,62,0.0725423339255437,undergrad,Business,26000.0,-0.6574545454545454,-1.5279625525610698,0,0
244,24,F,White,13000,717,0.161,135,0.0452137813055003,undergrad,Arts,76000.0,-0.2003636363636364,-0.74292901202964,1,1
245,23,F,White,5000,457,0.249,135,0.0452137813055003,undergrad,Arts,50000.0,-1.369818181818182,-1.9123835574841856,0,0
246,19,M,White,4500,850,0.379,115,0.0478914059262934,undergrad,Arts,8000.0,-0.10372727272727272,-0.6784241438427936,1,1
247,32,M,White,17000,594,0.181,122,0.0715110732622415,undergrad,STEM,18000.0,-0.2636363636363636,-1.1217692427832617,1,1
248,24,M,White,11000,775,0.388,206,0.0750822455019085,undergrad,Arts,16000.0,-0.35545454545454547,-1.2564414914774475,0,1
249,29,F,White,12000,655,0.114,215,0.117501396154848,undergrad,Business,28000.0,-0.037818181818181806,-1.4478349356763578,0,1
250,34,M,White,18000,703,0.357,62,0.0725423339255437,undergrad,Arts,17000.0,-0.5132727272727272,-1.3837807343792514,0,0
251,24,F,White,25000,611,0.378,38,0.0889068621286131,undergrad,STEM,65000.0,-0.6478181818181818,-1.714700527361539,0,0
252,28,F,White,18000,528,0.148,44,0.0905072834983424,undergrad,Business,19000.0,-0.5316363636363637,-1.6177237656164725,0,0
253,26,M,White,64000,850,0.232,211,0.0262039808823449,graduate,STEM,42000.0,0.8972727272727272,0.5828249566845884,1,1
254,24,M,Asian,23000,748,0.39,76,0.0206891202622854,undergrad,Business,20000.0,-0.18563636363636363,-0.43390580678378843,1,1
255,26,F,Black,28000,575,0.135,34,0.0406085217379756,undergrad,Arts,20000.0,-0.47472727272727266,-0.9620295335829798,1,0
256,26,F,Other,39000,635,0.097,36,0.0336352568068902,undergrad,Arts,34000.0,-0.11454545454545453,-0.518168536228137,1,1
257,22,F,White,3000,461,0.088,25,0.0454556038190779,undergrad,Arts,19000.0,-0.9452727272727272,-1.490739973101662,0,0
258,20,F,Asian,2500,560,0.261,135,0.0452137813055003,undergrad,Arts,10000.0,-0.9342727272727273,-1.4768381029387307,0,0
259,28,F,Asian,33000,480,0.097,65,0.1241910448658457,graduate,Arts,27000.0,-0.5641818181818181,-2.0544743565719665,0,0
260,21,F,Asian,1500,655,0.02,135,0.0452137813055003,undergrad,Arts,23000.0,-0.11281818181818182,-0.6553835574841854,1,1
261,27,F,White,26000,507,0.347,25,0.0454556038190779,graduate,Law,30000.0,-0.408,-0.9534672458289348,1,1
262,26,M,White,26000,473,0.264,246,0.0089270124529904,undergrad,STEM,75000.0,-0.9156363636363638,-1.0227605130722486,1,0
263,21,M,White,26000,652,0.084,76,0.0206891202622854,graduate,Business,57000.0,0.14527272727272725,-0.10299671587469755,1,1
264,19,F,White,7000,846,0.187,135,0.0452137813055003,undergrad,Business,28000.0,0.4807272727272728,-0.06183810293873082,1,1
265,30,M,White,36000,640,0.328,213,0.0771643582178653,graduate,Arts,13000.0,-0.4263636363636364,-1.35233593497802,0,1
266,25,M,White,13000,746,0.196,76,0.0206891202622854,undergrad,STEM,19000.0,0.23509090909090913,-0.013178534056515673,1,1
267,24,M,Other,15000,334,0.081,76,0.0206891202622854,undergrad,Arts,26000.0,-1.321090909090909,-1.569360352238334,0,0
268,25,F,White,23000,620,0.21,59,0.3317741726742946,undergrad,Arts,30000.0,-0.491090909090909,-4.472380981182444,0,0
269,29,F,Black,35000,328,0.216,96,0.0598803195385864,undergrad,Arts,33000.0,-1.492909090909091,-2.211472925372128,0,0
270,19,M,Black,6500,360,0.234,154,0.0379126509375481,undergrad,Business,30000.0,-1.3835454545454544,-1.8384972657960317,0,0
271,25,M,Black,10000,530,0.245,25,0.0454556038190779,graduate,Arts,36000.0,-0.8163636363636362,-1.3618308821925709,0,0
272,31,M,White,63000,850,0.179,215,0.117501396154848,undergrad,Arts,37000.0,0.6472727272727273,-0.7627440265854487,1,1
273,19,M,Black,10000,790,0.058,121,0.0259552783224867,graduate,Business,79000.0,0.603090909090909,0.29162756922106864,1,1
274,21,M,White,7000,334,0.063,30,0.0320534171387883,undergrad,Arts,76000.0,-1.4330909090909094,-1.817731914756369,0,0
275,24,M,White,16000,690,0.119,135,0.0452137813055003,undergrad,Business,40000.0,0.10345454545454547,-0.43911083021145814,1,1
276,33,M,White,25000,623,0.089,128,0.0627335567719358,undergrad,Arts,43000.0,-0.32618181818181824,-1.0789844994450477,1,1
277,23,F,White,2500,740,0.074,113,0.0525842554912459,undergrad,Arts,47000.0,-0.00572727272727272,-0.6367383386222235,1,1
278,28,F,White,16000,496,0.112,135,0.0452137813055003,undergrad,Business,27000.0,-0.5880000000000001,-1.1305653756660037,1,0
279,19,M,Other,4000,818,0.284,189,0.355595180824716,undergrad,Arts,38000.0,-0.033090909090909004,-4.3002330789875005,0,1
280,19,F,White,6000,600,0.264,25,0.0454556038190779,undergrad,Arts,62000.0,-0.8738181818181818,-1.4192854276471167,0,0
281,27,M,White,50000,632,0.5,25,0.0454556038190779,undergrad,STEM,37000.0,-0.5654545454545454,-1.1109217912834803,1,0
282,19,M,White,23000,377,0.113,76,0.0206891202622854,graduate,STEM,57000.0,-0.8307272727272728,-1.0789967158746976,1,0
283,29,M,White,15000,716,0.221,135,0.0452137813055003,undergrad,Arts,42000.0,-0.31200000000000006,-0.8545653756660037,1,1
284,31,F,White,29000,664,0.063,47,0.0941029777396706,undergrad,Arts,45000.0,-0.10109090909090909,-1.2303266419669565,1,1
285,19,M,White,7500,694,0.182,135,0.0452137813055003,undergrad,Business,49000.0,-0.159,-0.7015653756660036,1,1
286,31,M,White,36000,305,0.139,135,0.0452137813055003,graduate,Arts,47000.0,-1.366545454545455,-1.9091108302114586,0,0
287,30,M,Other,27000,714,0.276,25,0.0454556038190779,undergrad,Business,39000.0,-0.05727272727272731,-0.602739973101662,1,1
288,19,F,Other,8000,549,0.084,76,0.0206891202622854,undergrad,Arts,50000.0,-0.6872727272727273,-0.9355421704201521,1,0
289,27,F,Asian,39000,720,0.158,25,0.0454556038190779,graduate,Arts,23000.0,0.22254545454545452,-0.3229217912834803,1,1
290,19,M,White,2500,810,0.173,25,0.0454556038190779,undergrad,STEM,36000.0,0.45081818181818184,-0.09464906401075296,1,1
291,21,M,White,24000,634,0.36,229,0.0845744546441171,graduate,Law,112000.0,-0.28418181818181815,-1.2990752739112232,0,1
292,25,M,Black,16000,351,0.16,59,0.3317741726742946,undergrad,Business,48000.0,-1.3112727272727271,-5.292562799364262,0,0
293,24,F,White,18000,559,0.106,39,0.1763707921194738,undergrad,Arts,6000.0,-0.5349090909090909,-2.651358596342776,0,0
294,23,F,White,4500,553,0.115,122,0.0715110732622415,undergrad,Business,24000.0,-0.45572727272727276,-1.3138601518741708,0,1
295,27,F,Black,23000,523,0.371,62,0.0725423339255437,undergrad,STEM,42000.0,-0.9658181818181821,-1.8363261889247064,0,0
296,21,M,White,10000,720,0.314,96,0.0598803195385864,graduate,Law,106000.0,0.03654545454545449,-0.6820183799175823,1,1
297,19,F,Black,24000,300,0.252,228,0.083380662273798,graduate,Law,36000.0,-1.1827272727272728,-2.183295220012849,0,0
298,26,M,Black,15000,476,0.242,238,0.1192644904732148,undergrad,Business,29000.0,-0.9267272727272727,-2.3579011584058502,0,0
299,20,F,White,3000,753,0.412,198,0.0521824444792324,undergrad,Arts,38000.0,-0.5314545454545454,-1.157643879205334,1,0
300,28,F,White,27000,390,0.144,73,0.0228348227025087,undergrad,Business,40000.0,-0.9714545454545455,-1.24547241788465,0,0
301,22,F,White,3500,749,0.237,225,0.1531688798336589,undergrad,STEM,38000.0,0.10700000000000003,-1.7310265580039068,0,1
302,26,F,White,16000,455,0.091,23,0.3748923690837981,undergrad,Arts,47000.0,-0.9950909090909091,-5.493799338096486,0,0
303,21,F,White,8000,692,0.2,135,0.0452137813055003,undergrad,Arts,26000.0,-0.29927272727272725,-0.8418381029387308,1,1
304,26,F,White,15000,639,0.187,232,0.0830288146298239,undergrad,Arts,20000.0,-0.42399999999999993,-1.4203457755578865,0,1
305,19,M,White,3500,700,0.213,215,0.117501396154848,undergrad,Arts,131000.0,-0.4231818181818182,-1.8331985720399944,0,1
306,28,F,Other,20000,439,0.152,25,0.0454556038190779,undergrad,Arts,16000.0,-1.0512727272727271,-1.5967399731016618,0,0
307,30,M,Black,11000,315,0.287,112,0.1324079841540636,undergrad,Business,15000.0,-1.626181818181818,-3.2150776280305813,0,0
308,33,M,White,16000,699,0.154,129,0.0706920906080956,undergrad,Business,30000.0,0.0661818181818182,-0.7821232691153289,1,1
309,32,M,White,29000,741,0.105,96,0.0598803195385864,undergrad,STEM,70000.0,0.394909090909091,-0.32365474355394575,1,1
310,27,M,Other,44000,300,0.145,205,0.0159789019923045,undergrad,Business,52000.0,-1.2987272727272727,-1.4904740966349268,0,0
311,24,M,White,20000,370,0.284,23,0.3748923690837981,undergrad,Arts,44000.0,-1.6661818181818182,-6.164890247187395,0,0
312,19,F,White,4000,850,0.381,74,0.1617494568275518,undergrad,Arts,150000.0,-0.21072727272727274,-2.151720754657894,0,1
313,20,M,White,29000,542,0.051,76,0.0206891202622854,graduate,Business,95000.0,-0.17072727272727264,-0.41899671587469745,1,1
314,25,M,Other,51000,545,0.198,135,0.0452137813055003,undergrad,Business,18000.0,-0.3718181818181818,-0.9143835574841854,1,1
315,26,F,Asian,15000,781,0.212,125,0.076007198487916,undergrad,Arts,22000.0,0.04236363636363638,-0.8697227454913556,1,1
316,24,M,White,11000,619,0.079,73,0.0228348227025087,graduate,Business,66000.0,-0.05472727272727271,-0.3287451451573772,1,1
317,27,F,White,43000,588,0.281,76,0.0206891202622854,undergrad,STEM,12000.0,-0.3294545454545455,-0.5777239886019703,1,1
318,19,F,Other,46000,593,0.289,96,0.0598803195385864,graduate,Business,45000.0,-0.3592727272727272,-1.077836561735764,1,1
319,19,F,White,5500,566,0.274,135,0.0452137813055003,undergrad,STEM,37000.0,-0.6204545454545454,-1.163019921120549,1,0
320,19,M,Other,17000,410,0.343,215,0.117501396154848,graduate,Business,55000.0,-1.3067272727272727,-2.716744026585449,0,0
321,23,M,White,7500,451,0.338,229,0.0845744546441171,undergrad,Business,18000.0,-1.2546363636363638,-2.269529819365769,0,0
322,21,M,White,6000,850,0.409,76,0.0206891202622854,undergrad,Arts,21000.0,-0.15472727272727266,-0.40299671587469743,1,1
323,24,M,Asian,28000,850,0.182,122,0.0715110732622415,graduate,Business,47000.0,0.6812727272727274,-0.1768601518741707,1,1
324,23,M,White,7000,561,0.131,135,0.0452137813055003,undergrad,STEM,25000.0,-0.3436363636363636,-0.8862017393023671,1,1
325,22,F,White,8000,712,0.356,96,0.0598803195385864,undergrad,Arts,12000.0,-0.5385454545454545,-1.2571092890084912,0,0
326,27,F,White,12000,721,0.192,76,0.0206891202622854,undergrad,Arts,30000.0,-0.15381818181818183,-0.4020876249656066,1,1
327,19,M,Asian,2500,677,0.169,76,0.0206891202622854,undergrad,Arts,16000.0,-0.32481818181818184,-0.5730876249656066,1,1
328,19,F,Other,24000,347,0.273,112,0.1324079841540636,graduate,Business,50000.0,-1.3538181818181818,-2.942713991666945,0,0
329,20,F,White,20000,560,0.089,96,0.0598803195385864,graduate,Arts,56000.0,-0.43527272727272737,-1.1538365617357642,1,1
330,22,F,White,6000,799,0.36,25,0.0454556038190779,undergrad,Business,55000.0,-0.1421818181818181,-0.6876490640107529,1,1
331,28,F,White,22000,850,0.358,135,0.0452137813055003,graduate,Business,102000.0,0.29327272727272735,-0.24929264839327625,1,1
332,22,F,Black,15000,738,0.371,73,0.0228348227025087,graduate,Business,53000.0,-0.18199999999999997,-0.4560178724301044,1,1
333,23,F,White,6500,748,0.333,135,0.0452137813055003,undergrad,STEM,36000.0,-0.07063636363636366,-0.6132017393023672,1,1
334,19,M,Asian,2500,558,0.217,122,0.0715110732622415,undergrad,STEM,41000.0,-0.6535454545454544,-1.5116783336923525,0,0
335,27,F,White,26000,611,0.212,211,0.0262039808823449,undergrad,Arts,23000.0,-0.5098181818181817,-0.8242659524063205,1,0
336,21,F,Asian,2500,597,0.283,135,0.0452137813055003,undergrad,Business,37000.0,-0.6437272727272727,-1.1862926483932763,1,0
337,23,F,Black,7500,490,0.204,76,0.0206891202622854,undergrad,Business,9000.0,-0.8448181818181817,-1.0930876249656065,1,0
338,24,M,Asian,57000,604,0.453,135,0.0452137813055003,undergrad,Arts,15000.0,-0.8312727272727273,-1.373838102938731,0,0
339,22,M,Other,2000,574,0.07,135,0.0452137813055003,undergrad,Arts,75000.0,-0.6043636363636363,-1.14692901202964,1,0
340,32,F,White,40000,574,0.403,105,0.3071273154392573,undergrad,Arts,28000.0,-0.9423636363636364,-4.6278914216347244,0,0
341,24,M,Asian,10000,850,0.06,232,0.0830288146298239,undergrad,Arts,31000.0,0.5672727272727274,-0.42907304828515935,1,1
342,25,M,Other,51000,657,0.171,226,0.0923733397533503,undergrad,Arts,57000.0,-0.2105454545454546,-1.3190255315856583,0,1
343,21,M,White,13000,683,0.07,23,0.3748923690837981,graduate,Arts,94000.0,0.007999999999999952,-4.4907084290055765,0,1
344,19,M,White,4500,352,0.224,135,0.0452137813055003,undergrad,Business,19000.0,-1.4046363636363637,-1.9472017393023673,0,0
345,19,M,White,5000,753,0.183,73,0.0228348227025087,undergrad,Arts,38000.0,-0.06145454545454543,-0.3354724178846499,1,1
346,21,F,White,7500,711,0.329,34,0.0406085217379756,undergrad,Arts,12000.0,-0.4911818181818183,-0.9784840790375254,1,0
347,27,F,Other,25000,647,0.073,96,0.0598803195385864,undergrad,STEM,37000.0,0.19309090909090912,-0.5254729253721276,1,1
348,20,M,White,22000,664,0.08,73,0.0228348227025087,graduate,Arts,12000.0,0.0729090909090909,-0.20110878152101355,1,1
349,19,M,Black,3000,561,0.296,62,0.0725423339255437,undergrad,Business,38000.0,-0.7976363636363636,-1.6681443707428878,0,0
350,19,M,Black,7000,345,0.07,135,0.0452137813055003,undergrad,Business,29000.0,-1.107090909090909,-1.6496562847569125,0,0
351,21,M,White,3000,501,0.368,122,0.0715110732622415,undergrad,Business,41000.0,-1.2598181818181817,-2.11795106096508,0,0
352,24,F,Other,15000,726,0.358,66,0.0348740716996293,graduate,STEM,42000.0,-0.09963636363636363,-0.5181252240319152,1,1
353,19,F,Black,6000,597,0.236,130,0.0737830316203467,undergrad,Arts,16000.0,-0.7287272727272727,-1.614123652171433,0,0
354,26,M,Black,22000,569,0.063,148,0.0975494628796399,undergrad,Arts,41000.0,-0.4885454545454545,-1.6591390091011333,0,0
355,21,M,White,1500,472,0.183,242,0.0548124266172623,undergrad,STEM,64000.0,-0.9042727272727273,-1.562021846679875,0,0
356,21,F,White,2500,820,0.176,154,0.0379126509375481,undergrad,Business,29000.0,0.3811818181818182,-0.07376999306875903,1,1
357,30,F,White,21000,787,0.197,54,0.1142352422929501,undergrad,Arts,19000.0,0.13018181818181815,-1.2406410893335829,0,1
358,24,F,White,16000,581,0.06,128,0.0627335567719358,undergrad,Arts,17000.0,-0.37490909090909086,-1.1277117721723204,1,1
359,24,M,White,13000,730,0.14,112,0.1324079841540636,graduate,Law,44000.0,0.4389090909090908,-1.1499867189396724,1,1
360,28,F,White,25000,618,0.071,162,0.0696285964376456,undergrad,Arts,32000.0,-0.20836363636363636,-1.0439067936153836,1,1
361,22,F,White,31000,850,0.107,42,0.3292044028207703,graduate,Business,30000.0,0.9492727272727273,-3.0011801065765162,0,1
362,21,F,Black,1000,387,0.076,92,0.0590193595639408,undergrad,Arts,11000.0,-1.2023636363636365,-1.910595951130926,0,0
363,24,F,White,39000,310,0.25,76,0.0206891202622854,undergrad,Business,87000.0,-1.5023636363636363,-1.7506330795110612,0,0
364,29,F,White,32000,752,0.167,76,0.0206891202622854,graduate,Law,21000.0,0.8789090909090909,0.630639647761666,1,1
365,20,M,Black,2000,694,0.174,9,0.0334312140835193,undergrad,Business,45000.0,-0.17599999999999996,-0.5771745690022316,1,1
366,24,F,White,26000,460,0.109,234,0.0446008761033688,undergrad,Arts,55000.0,-0.9529090909090908,-1.4881196041495164,0,0
367,25,M,White,44000,850,0.075,179,0.078708812876204,undergrad,Arts,106000.0,0.6412727272727273,-0.30323302724172063,1,1
368,19,F,Other,11000,840,0.409,76,0.0206891202622854,graduate,Arts,21000.0,-0.01109090909090904,-0.25936035223833387,1,1
369,21,F,White,4000,850,0.235,34,0.0406085217379756,undergrad,Arts,45000.0,0.08127272727272733,-0.40602953358297983,1,1
370,19,M,Other,2500,415,0.405,62,0.0725423339255437,undergrad,STEM,91000.0,-1.5495454545454548,-2.420053461651979,0,0
371,19,F,Black,1500,673,0.17,62,0.0725423339255437,undergrad,Business,19000.0,-0.1473636363636364,-1.0178716434701607,1,1
372,27,M,White,61000,584,0.422,73,0.0228348227025087,undergrad,Arts,40000.0,-0.8180000000000001,-1.0920178724301044,1,0
373,25,F,Other,25000,712,0.134,135,0.0452137813055003,undergrad,STEM,67000.0,0.20745454545454545,-0.33511083021145815,1,1
